bin,x_axis,tValues,pValues,pValues_bonf,BFs
1,0,NaN,NaN,1,NaN
2,25.2293577981651,-0.887150954940285,0.404446031419727,1,0.46176572151353
3,50.4587155963303,-1.4177306192584,0.19921124229989,1,0.711063151330371
4,75.6880733944954,-2.0224371874616,0.0828319477462797,1,1.30949039047056
5,100.917431192661,-1.63453139436567,0.146163403458849,1,0.876185184474456
6,126.146788990826,-2.17705386099633,0.0659268467139373,1,1.54683659061555
7,151.376146788991,-2.64519365683346,0.0331723480937431,1,2.58511538935099
8,176.605504587156,-1.50357294544256,0.17639831362289,1,0.771018231397846
9,201.834862385321,-1.18376575759324,0.275141456202064,1,0.578307619733784
10,227.064220183486,-0.720272742351339,0.494699555670723,1,0.416081240815255
11,252.293577981651,-0.253169932838817,0.807411112732385,1,0.3455152280898
12,277.522935779817,0.30622621231135,0.768339629562157,1,0.349864703268825
13,302.752293577982,0.0602215666340051,0.95366243005376,1,0.336762257734035
14,327.981651376147,-1.08258977126945,0.314866953361271,1,0.532814295428981
15,353.211009174312,-0.324457458611209,0.755072184955187,1,0.351559206018682
16,378.440366972477,0.0688660848684324,0.947022143784412,1,0.336922473331058
17,403.669724770642,-0.322865482853119,0.756227266898564,1,0.351407119994732
18,428.899082568807,0.41980913977693,0.68720978052674,1,0.362135336098161
19,454.128440366972,0.354148322819789,0.733655583495904,1,0.354541295124503
20,479.357798165138,-0.164331391388759,0.874114746444128,1,0.340129093109527
21,504.587155963303,-0.589671560432399,0.57394258621619,1,0.388533675056459
22,529.816513761468,-0.0276370251539027,0.978723058634247,1,0.33635145161084
23,555.045871559633,0.380867490808388,0.714596877567853,1,0.357463692730173
24,580.275229357798,0.750899871814894,0.477191472769682,1,0.423540620536734
25,605.504587155963,-0.159494684646335,0.877783652470641,1,0.339902850047439
26,630.733944954128,-0.314860508102374,0.762045475055193,1,0.350654347033667
27,655.963302752294,0.551203537721408,0.598638876016996,1,0.381662624962356
28,681.192660550459,0.264983087722734,0.798655903433879,1,0.346409373208877
29,706.422018348624,0.223271704660911,0.829699729142491,1,0.343440168610864
30,731.651376146789,0.496126844893485,0.63500160832947,1,0.372751845529998
31,756.880733944954,-0.362603265028665,0.727602086163212,1,0.355441416604701
32,782.110091743119,-0.204811028399986,0.843547812733552,1,0.342292453783914
33,807.339449541284,0.638112945929533,0.543702694206811,1,0.397972239889147
34,832.56880733945,-0.0764206590922459,0.941222774047761,1,0.337080106567916
35,857.798165137615,-0.472726197136284,0.650792950361452,1,0.369286774345756
36,883.02752293578,-1.09222744529056,0.310892190926508,1,0.536872963468029
37,908.256880733945,-0.976885294090474,0.361170279501958,1,0.491829286105816
38,933.48623853211,-0.193698884005496,0.851912534268835,1,0.341650414425741
39,958.715596330275,-0.6724257179177,0.522881311581749,1,0.405206115185002
40,983.94495412844,-0.451391558213518,0.665359890873491,1,0.36629049410145
41,1009.17431192661,-0.766727362905741,0.468308249016192,1,0.427552306255269
42,1034.40366972477,-0.654228398815198,0.533860889033185,1,0.401312071791367
43,1059.63302752294,-0.675162818934768,0.521242206653678,1,0.4058032132972
44,1084.8623853211,-1.155360688523,0.285852124329462,1,0.564876671177092
45,1110.09174311927,-1.46756987023423,0.185661990046467,1,0.745058851536837
46,1135.32110091743,-1.01005803606443,0.34609978054928,1,0.504014741849103
47,1160.5504587156,-1.01018132714167,0.346044695545005,1,0.504061156142123
48,1185.77981651376,-1.40855982025354,0.20179883048944,1,0.705044647676814
49,1211.00917431193,-1.35627259366386,0.217130849968138,1,0.672080978294695
50,1236.23853211009,-0.980644987185074,0.359437217688605,1,0.493180341168029
51,1261.46788990826,-1.06965632446281,0.320265107395561,1,0.527454991646047
52,1286.69724770642,-1.09164774408036,0.311130120367536,1,0.536627254084924
53,1311.92660550459,-1.76647556027784,0.120655948570375,1,1.00117080491429
54,1337.15596330275,-2.4900853797566,0.0415913737762703,1,2.17905042804207
55,1362.38532110092,-1.84202328017096,0.108023907104389,1,1.08245194861942
56,1387.61467889908,-2.18377463829828,0.0652759363226583,1,1.55816066870782
57,1412.84403669725,-2.18601961533578,0.0650599519454527,1,1.56196308395724
58,1438.07339449541,-2.31429700237966,0.0538448707155182,1,1.79648138592441
59,1463.30275229358,-2.84256070329204,0.0249528927759153,1,3.21210670729985
60,1488.53211009174,-2.51999444379039,0.0398108619494246,1,2.25201135471478
61,1513.76146788991,-2.23714747041442,0.0603312548260064,1,1.65129749679138
62,1538.99082568807,-2.05301996155096,0.0791766772045184,1,1.35307025052574
63,1564.22018348624,-1.74284231434603,0.124890164152928,1,0.977253952429223
64,1589.4495412844,-1.77635592821952,0.118926710001176,1,1.01137800389739
65,1614.67889908257,-1.34239669224921,0.221368497386339,1,0.663708527445479
66,1639.90825688073,-1.0044457338431,0.34861454025589,1,0.501910837652949
67,1665.1376146789,-1.74788673239804,0.123974658669207,1,0.982300533116395
68,1690.36697247706,-1.70120308021813,0.13269661057177,1,0.936778719589593
69,1715.59633027523,-1.70069597325154,0.13279447402282,1,0.936298562299219
70,1740.82568807339,-1.53005529562828,0.169855287968134,1,0.790894724030449
71,1766.05504587156,-1.52283160868634,0.171617674971262,1,0.785405867578912
72,1791.28440366972,-1.96697580364594,0.089890933736596,1,1.23439207866724
73,1816.51376146789,-1.49170324571041,0.179404939361584,1,0.762326346078841
74,1841.74311926606,-1.68457267405219,0.135941817430193,1,0.921189013392771
75,1866.97247706422,-1.62789556795766,0.147571740897885,1,0.870426548905637
76,1892.20183486239,-2.25444512137275,0.0588112449878775,1,1.68273752962466
77,1917.43119266055,-2.05429079404582,0.0790282965667185,1,1.35491556071114
