device_time_stamp,system_time_stamp,UTC,left_gaze_point_on_display_area_x,left_gaze_point_on_display_area_y,left_gaze_point_in_user_coordinate_system_x,left_gaze_point_in_user_coordinate_system_y,left_gaze_point_in_user_coordinate_system_z,left_gaze_origin_in_trackbox_coordinate_system_x,left_gaze_origin_in_trackbox_coordinate_system_y,left_gaze_origin_in_trackbox_coordinate_system_z,left_gaze_origin_in_user_coordinate_system_x,left_gaze_origin_in_user_coordinate_system_y,left_gaze_origin_in_user_coordinate_system_z,left_pupil_diameter,left_pupil_validity,left_gaze_origin_validity,left_gaze_point_validity,right_gaze_point_on_display_area_x,right_gaze_point_on_display_area_y,right_gaze_point_in_user_coordinate_system_x,right_gaze_point_in_user_coordinate_system_y,right_gaze_point_in_user_coordinate_system_z,right_gaze_origin_in_trackbox_coordinate_system_x,right_gaze_origin_in_trackbox_coordinate_system_y,right_gaze_origin_in_trackbox_coordinate_system_z,right_gaze_origin_in_user_coordinate_system_x,right_gaze_origin_in_user_coordinate_system_y,right_gaze_origin_in_user_coordinate_system_z,right_pupil_diameter,right_pupil_validity,right_gaze_origin_validity,right_gaze_point_validity
210345595,7347272717319,16372,0.44961413741111755,0.40689483284950256,-19.177276611328125,177.02175903320312,58.649356842041016,0.579548716545105,0.51739901304245,0.58162921667099,-37.55829620361328,-8.214813232421875,674.48876953125,,0,1,1,0.6195088028907776,0.37239110469818115,44.49974060058594,186.5513458251953,62.69443130493164,0.4443684220314026,0.521306574344635,0.5794311761856079,26.240333557128906,-10.049904823303223,673.829345703125,,0,1,1
210353917,7347272725641,16381,0.44332680106163025,0.3949110507965088,-21.533798217773438,180.33155822753906,60.05428695678711,0.5795232057571411,0.5173326134681702,0.5817875266075134,-37.548885345458984,-8.184040069580078,674.5362548828125,2.9846649169921875,1,1,1,0.6185778379440308,0.37322133779525757,44.15081787109375,186.32203674316406,62.59709930419922,0.44435638189315796,0.5212367177009583,0.5796636939048767,26.248729705810547,-10.01797103881836,673.8991088867188,3.0699920654296875,1,1,1
210362261,7347272733986,16389,0.4433784484863281,0.38014811277389526,-21.514434814453125,184.408935546875,61.785030364990234,0.5794613361358643,0.5173033475875854,0.581678032875061,-37.51784896850586,-8.16982364654541,674.50341796875,,0,1,1,0.6251401305198669,0.3864583969116211,46.610382080078125,182.66610717773438,61.04523849487305,0.4443620443344116,0.5211816430091858,0.5796999335289001,26.24648094177246,-9.992169380187988,673.9099731445312,,0,1,1
210370592,7347272742317,16397,0.43544864654541016,0.4003697633743286,-24.486557006835938,178.82391357421875,59.414329528808594,0.5795449018478394,0.517288327217102,0.5817663669586182,-37.55879211425781,-8.16303539276123,674.5299072265625,,0,1,1,0.6262969970703125,0.38205665349960327,47.043975830078125,183.88180541992188,61.561283111572266,0.4443645477294922,0.5210839509963989,0.5800539255142212,26.249435424804688,-9.947650909423828,674.0161743164062,,0,1,1
210378926,7347272750651,16406,0.43589746952056885,0.4080204963684082,-24.318328857421875,176.7108612060547,58.517391204833984,0.5794880390167236,0.5172033309936523,0.5819622874259949,-37.53521728515625,-8.123625755310059,674.5886840820312,3.0831146240234375,1,1,1,0.623503565788269,0.3801690340042114,45.99699401855469,184.40316772460938,61.78257751464844,0.44430819153785706,0.5210145115852356,0.5805824995040894,26.282211303710938,-9.917210578918457,674.1747436523438,3.0897064208984375,1,1,1
210387258,7347272758983,16414,0.4363088011741638,0.4124523997306824,-24.164169311523438,175.48681640625,57.9978141784668,0.5794004201889038,0.5171441435813904,0.58187335729599,-37.49236297607422,-8.095355033874512,674.56201171875,,0,1,1,0.6164293885231018,0.3739235997200012,43.34556579589844,186.12808227539062,62.514766693115234,0.4442755877971649,0.5209655165672302,0.5809112787246704,26.30144500732422,-9.895549774169922,674.2733764648438,,0,1,1
210395579,7347272767304,16422,0.4372405409812927,0.4198909103870392,-23.81494140625,173.432373046875,57.12575149536133,0.5794337391853333,0.5171118378639221,0.5819435715675354,-37.50925827026367,-8.080362319946289,674.5830688476562,,0,1,1,0.6200114488601685,0.36645591259002686,44.688140869140625,188.19058227539062,63.3902473449707,0.4442920982837677,0.5208849310874939,0.5814839601516724,26.30034637451172,-9.860005378723145,674.4451904296875,,0,1,1
210403923,7347272775648,16431,0.4375118315219879,0.4231121242046356,-23.7132568359375,172.54270935058594,56.748111724853516,0.5793707966804504,0.5170711874961853,0.5820953249931335,-37.482059478759766,-8.06169319152832,674.6286010742188,3.1238861083984375,1,1,1,0.6270438432693481,0.36509203910827637,47.32389831542969,188.5672607421875,63.550140380859375,0.44419416785240173,0.5208697319030762,0.5821413397789001,26.354286193847656,-9.85572624206543,674.6423950195312,3.0883026123046875,1,1,1
210412257,7347272783982,16439,0.4428642690181732,0.43680161237716675,-21.7071533203125,168.76181030273438,55.14321517944336,0.5792820453643799,0.517042338848114,0.5819922089576721,-37.43844985961914,-8.04771614074707,674.59765625,,0,1,1,0.6257379055023193,0.3641865849494934,46.83442687988281,188.81735229492188,63.65629577636719,0.44413378834724426,0.5208578109741211,0.5825814008712769,26.38796615600586,-9.852036476135254,674.7744140625,,0,1,1
210420587,7347272792312,16447,0.44392818212509155,0.4316219687461853,-21.308395385742188,170.1923828125,55.75045394897461,0.5792898535728455,0.5170443058013916,0.5820676684379578,-37.4433708190918,-8.048911094665527,674.6203002929688,,0,1,1,0.628462553024292,0.36760884523391724,47.85563659667969,187.87216186523438,63.25508117675781,0.4441794157028198,0.5208206176757812,0.5832833051681519,26.374643325805664,-9.837530136108398,674.9849853515625,,0,1,1
210428910,7347272800635,16455,0.4478244185447693,0.43012216687202454,-19.848068237304688,170.60659790039062,55.92628479003906,0.5792651772499084,0.5170104503631592,0.582236111164093,-37.43452835083008,-8.033526420593262,674.6708374023438,3.085845947265625,1,1,1,0.6240187883377075,0.37239718437194824,46.190093994140625,186.54965209960938,62.69371795654297,0.444071888923645,0.5208238363265991,0.5840016603469849,26.433874130249023,-9.842178344726562,675.2005004882812,3.1199188232421875,1,1,1
210437252,7347272808977,16464,0.45012566447257996,0.4285629987716675,-18.985565185546875,171.0372314453125,56.109073638916016,0.5791927576065063,0.517002522945404,0.5821614861488342,-37.39910125732422,-8.029508590698242,674.6484375,,0,1,1,0.6292753219604492,0.37352773547172546,48.16026306152344,186.2374267578125,62.56117630004883,0.44403529167175293,0.520818829536438,0.584449052810669,26.456443786621094,-9.841768264770508,675.334716796875,,0,1,1
210445585,7347272817311,16472,0.4530113935470581,0.4109618663787842,-17.903976440429688,175.8984832763672,58.17255783081055,0.5792257785797119,0.5169942378997803,0.5822733640670776,-37.416534423828125,-8.025982856750488,674.6820068359375,,0,1,1,0.6268729567527771,0.3699052333831787,47.259857177734375,187.2379150390625,62.985862731933594,0.4441044330596924,0.5207425355911255,0.5851244926452637,26.431682586669922,-9.80864143371582,675.537353515625,,0,1,1
210453919,7347272825645,16481,0.4492509365081787,0.4017685651779175,-19.31341552734375,178.43759155273438,59.25033950805664,0.579178512096405,0.5169673562049866,0.582564115524292,-37.3990478515625,-8.01433277130127,674.7692260742188,3.0282135009765625,1,1,1,0.629048764705658,0.369915246963501,48.075347900390625,187.23513793945312,62.98468780517578,0.44402483105659485,0.5207875370979309,0.5857244729995728,26.476377487182617,-9.832541465759277,675.7173461914062,3.1256866455078125,1,1,1
210462250,7347272833975,16489,0.4492260217666626,0.3891255855560303,-19.32275390625,181.929443359375,60.73255157470703,0.5791294574737549,0.516984224319458,0.5826853513717651,-37.37788772583008,-8.022720336914062,674.8056030273438,,0,1,1,0.625275194644928,0.36249840259552,46.6610107421875,189.28359985351562,63.854209899902344,0.4439889192581177,0.5208181738853455,0.5859690308570862,26.496231079101562,-9.848121643066406,675.7907104492188,,0,1,1
210470582,7347272842307,16497,0.44999247789382935,0.389807790517807,-19.035476684570312,181.74102783203125,60.65257263183594,0.5791929364204407,0.5170056819915771,0.5830936431884766,-37.414669036865234,-8.034335136413574,674.9281005859375,,0,1,1,0.6206884980201721,0.3846723735332489,44.94189453125,183.1593780517578,61.2546272277832,0.44408151507377625,0.5207629203796387,0.586286187171936,26.456161499023438,-9.823352813720703,675.8858642578125,,0,1,1
210478914,7347272850639,16505,0.4517270624637604,0.40556079149246216,-18.385345458984375,177.39019775390625,58.805755615234375,0.5791633725166321,0.5169944763183594,0.5836682319641113,-37.41025161743164,-8.031085014343262,675.1004638671875,3.07830810546875,1,1,1,0.6174899339675903,0.3830685317516327,43.743072509765625,183.6023406982422,61.44265365600586,0.4440252184867859,0.520829439163208,0.5865421295166016,26.485807418823242,-9.855941772460938,675.962646484375,3.099853515625,1,1,1
210487248,7347272858973,16514,0.44923752546310425,0.4115237593650818,-19.318435668945312,175.74330139160156,58.10668182373047,0.5791327357292175,0.5170115232467651,0.5840659737586975,-37.40239715576172,-8.040572166442871,675.2197875976562,,0,1,1,0.6237479448318481,0.3931206166744232,46.088592529296875,180.8260498046875,60.264190673828125,0.4440213441848755,0.5208468437194824,0.5864105224609375,26.48609161376953,-9.863612174987793,675.9231567382812,,0,1,1
210495580,7347272867305,16523,0.44929367303848267,0.4109875559806824,-19.297393798828125,175.89138793945312,58.1695442199707,0.5792163014411926,0.5170162916183472,0.584729015827179,-37.45292663574219,-8.045191764831543,675.418701171875,,0,1,1,0.6184666752815247,0.3819614052772522,44.10914611816406,183.90811157226562,61.57244873046875,0.44414663314819336,0.5208210349082947,0.5863859057426453,26.426523208618164,-9.851276397705078,675.915771484375,,0,1,1
