bin,x_axis,tValues,pValues,pValues_bonf,BFs
1,0,NaN,NaN,1,NaN
2,25.2358490566038,-2.6851680232982,0.0362854289302994,1,2.51825873820633
3,50.4716981132075,-1.68102912516452,0.143754193071725,1,0.931521388271022
4,75.7075471698113,-2.68928925870234,0.0360868033053742,1,2.52861433888502
5,100.943396226415,-2.49486383900283,0.0468527299876597,1,2.08212627953744
6,126.179245283019,-3.04313203446577,0.0227113111382158,1,3.5838818409257
7,151.415094339623,-2.26758319412249,0.0638793484240788,1,1.65774379865507
8,176.650943396226,-3.226666001651,0.0179857240258113,1,4.2795718653088
9,201.88679245283,-1.63565389196415,0.153028541992491,1,0.892515931245639
10,227.122641509434,-1.78831643691866,0.123941447038985,1,1.03216521223261
11,252.358490566038,-0.674255429556466,0.525260446676602,1,0.425099158632698
12,277.594339622641,0.170994202913973,0.869849123066702,1,0.357585698745835
13,302.830188679245,-0.651864583748957,0.538641926204535,1,0.420166340149351
14,328.066037735849,-1.86597657667717,0.111297856734962,1,1.11293993041398
15,353.301886792453,-0.400246067162353,0.702836459690776,1,0.377651813772028
16,378.537735849057,-0.4974861166013,0.636549265244426,1,0.391381275399857
17,403.77358490566,-0.414069578652536,0.69321783549477,1,0.379406288276708
18,429.009433962264,0.671009768011663,0.527186753815192,1,0.424371709639799
19,454.245283018868,0.0133318595747375,0.989795273525914,1,0.353218605684657
20,479.481132075472,-0.354909951284128,0.734799023055312,1,0.372344714222296
21,504.716981132075,-0.500888413562997,0.634290638102678,1,0.391921247251936
22,529.952830188679,0.0496108280283155,0.962042784449057,1,0.353560625984161
23,555.188679245283,0.209710721797545,0.840832937531441,1,0.359812529263392
24,580.424528301887,0.636137243123755,0.548169498185651,1,0.416820225851928
25,605.660377358491,-0.475417793989085,0.651302646446037,1,0.387978176562851
26,630.896226415094,0.130367193051667,0.90053693052323,1,0.355742068896972
27,656.132075471698,0.57943870953773,0.583378196458775,1,0.405551274413351
28,681.367924528302,0.687462188105718,0.517469383014378,1,0.428102989817888
29,706.603773584906,-0.690413668861563,0.515738605302804,1,0.428783957004413
30,731.839622641509,0.97626435580564,0.366636523091475,1,0.512934857077241
31,757.075471698113,-0.672175699005967,0.526494246216517,1,0.424632542427321
32,782.311320754717,0.515111925892003,0.624895151908009,1,0.394223304806531
33,807.547169811321,0.105976571811162,0.919055293099328,1,0.35487594263625
34,832.783018867925,-0.526168767220394,0.617644288873987,1,0.396062956858834
35,858.018867924528,-0.604862835522146,0.567425550350837,1,0.410452378077377
36,883.254716981132,-0.423437508975916,0.686734765657016,1,0.380631909222668
37,908.490566037736,-0.88315428576489,0.411137841248999,1,0.481344816480493
38,933.72641509434,-0.297488257601176,0.77612503761678,1,0.36658731367363
39,958.962264150943,-0.284935450093079,0.785273115644655,1,0.365469754536898
40,984.198113207547,-0.308134944765455,0.768396737406899,1,0.367574569590464
41,1009.43396226415,-0.415118228637079,0.692490688174765,1,0.379542009198141
42,1034.66981132075,-0.485949625594504,0.644239610201658,1,0.389580861134125
43,1059.90566037736,-0.45415645209346,0.665682160985373,1,0.384860739542904
44,1085.14150943396,-0.86253021999462,0.421527451290581,1,0.474921093651491
45,1110.37735849057,-0.850577631871534,0.427637324840556,1,0.471289981370587
46,1135.61320754717,-0.817610396882702,0.444826195625704,1,0.461617083158994
47,1160.84905660377,-1.26598148072342,0.252452107972636,1,0.641962878774063
48,1186.08490566038,-1.38532100634122,0.215257195386338,1,0.710933484688341
49,1211.32075471698,-0.931918575402562,0.38734160429201,1,0.497349697645038
50,1236.55660377358,-0.692651174191683,0.514429047031954,1,0.429302559230748
51,1261.79245283019,-0.776811511992552,0.466781060281177,1,0.450325195654352
52,1287.02830188679,-0.92710865246828,0.389640788244784,1,0.495719047665619
53,1312.2641509434,-0.891859234164569,0.406810719051104,1,0.484116997168918
54,1337.5,-1.78952268137053,0.123734626116054,1,1.03336726928421
55,1362.7358490566,-1.22594430151449,0.266149540379185,1,0.621054983858001
56,1387.97169811321,-1.63462963524135,0.153244391212762,1,0.891658742010133
