device_time_stamp,UTC,left_gaze_point_on_display_area_x,left_gaze_point_on_display_area_y,left_gaze_point_in_user_coordinate_system_x,left_gaze_point_in_user_coordinate_system_y,left_gaze_point_in_user_coordinate_system_z,left_gaze_origin_in_trackbox_coordinate_system_x,left_gaze_origin_in_trackbox_coordinate_system_y,left_gaze_origin_in_trackbox_coordinate_system_z,left_gaze_origin_in_user_coordinate_system_x,left_gaze_origin_in_user_coordinate_system_y,left_gaze_origin_in_user_coordinate_system_z,left_pupil_diameter,left_pupil_validity,left_gaze_origin_validity,left_gaze_point_validity,right_gaze_point_on_display_area_x,right_gaze_point_on_display_area_y,right_gaze_point_in_user_coordinate_system_x,right_gaze_point_in_user_coordinate_system_y,right_gaze_point_in_user_coordinate_system_z,right_gaze_origin_in_trackbox_coordinate_system_x,right_gaze_origin_in_trackbox_coordinate_system_y,right_gaze_origin_in_trackbox_coordinate_system_z,right_gaze_origin_in_user_coordinate_system_x,right_gaze_origin_in_user_coordinate_system_y,right_gaze_origin_in_user_coordinate_system_z,right_pupil_diameter,right_pupil_validity,right_gaze_origin_validity,right_gaze_point_validity
5022022287,"0       10077.034950
1       10085.035563
2       10094.040155
3       10102.006435
4       10110.036135
            ...     
5326    56605.063200
5327    56614.063263
5328    56624.063015
5329    56639.063835
5330    56640.063763
Name: UTC, Length: 5331, dtype: float64",0.43915921449661255,0.40602660179138184,-23.0958251953125,177.26156616210938,58.75114440917969,0.5765708684921265,0.5126270651817322,0.59786456823349,-36.41339874267578,-6.004813194274902,679.359375,,0,1,1,0.6203975677490234,0.3693346381187439,44.832855224609375,187.3955078125,63.052757263183594,0.44175010919570923,0.5164372324943542,0.5723592042922974,27.388830184936523,-7.728707313537598,671.707763671875,,0,1,1
5022030620,"0       10077.034950
1       10085.035563
2       10094.040155
3       10102.006435
4       10110.036135
            ...     
5326    56605.063200
5327    56614.063263
5328    56624.063015
5329    56639.063835
5330    56640.063763
Name: UTC, Length: 5331, dtype: float64",0.4361712336540222,0.41182178258895874,-24.215728759765625,175.66098022460938,58.07174301147461,0.5766145586967468,0.5127195715904236,0.5991109013557434,-36.4542350769043,-6.0521464347839355,679.7332763671875,,0,1,1,0.6314905285835266,0.3504529297351837,48.99052429199219,192.61044311523438,65.26637268066406,0.44176018238067627,0.5165978670120239,0.5720251202583313,27.380016326904297,-7.803083896636963,671.6075439453125,,0,1,1
5022038955,"0       10077.034950
1       10085.035563
2       10094.040155
3       10102.006435
4       10110.036135
            ...     
5326    56605.063200
5327    56614.063263
5328    56624.063015
5329    56639.063835
5330    56640.063763
Name: UTC, Length: 5331, dtype: float64",0.43911612033843994,0.3974013328552246,-23.111968994140625,179.64376831054688,59.76233673095703,0.5765385031700134,0.512821614742279,0.6006648540496826,-36.44301223754883,-6.104872226715088,680.199462890625,2.895751953125,1,1,1,0.629473090171814,0.3617096543312073,48.23439025878906,189.50144958496094,63.946678161621094,0.4417072534561157,0.5167177319526672,0.5712792873382568,27.39575958251953,-7.856817722320557,671.3837890625,3.12872314453125,1,1,1
5022047285,"0       10077.034950
1       10085.035563
2       10094.040155
3       10102.006435
4       10110.036135
            ...     
5326    56605.063200
5327    56614.063263
5328    56624.063015
5329    56639.063835
5330    56640.063763
Name: UTC, Length: 5331, dtype: float64",0.4328954517841339,0.3920104205608368,-25.443496704101562,181.1326904296875,60.394344329833984,0.5764947533607483,0.5129362940788269,0.6006402373313904,-36.421791076660156,-6.159404277801514,680.1920776367188,,0,1,1,0.6290054321289062,0.37445294857025146,48.059112548828125,185.98187255859375,62.45270919799805,0.4417743384838104,0.5168020725250244,0.5710912942886353,27.3619384765625,-7.895782470703125,671.327392578125,,0,1,1
5022055655,"0       10077.034950
1       10085.035563
2       10094.040155
3       10102.006435
4       10110.036135
            ...     
5326    56605.063200
5327    56614.063263
5328    56624.063015
5329    56639.063835
5330    56640.063763
Name: UTC, Length: 5331, dtype: float64",0.4472424387931824,0.35868391394615173,-20.066207885742188,190.33712768554688,64.30140686035156,0.5766038298606873,0.5130027532577515,0.6008502244949341,-36.47711181640625,-6.191622734069824,680.2550659179688,,0,1,1,0.6157884001731873,0.39206796884536743,43.10533142089844,181.11679077148438,60.387596130371094,0.4418061673641205,0.5168807506561279,0.5711203813552856,27.347332000732422,-7.9328742027282715,671.3361206054688,,0,1,1
5022063955,"0       10077.034950
1       10085.035563
2       10094.040155
3       10102.006435
4       10110.036135
            ...     
5326    56605.063200
5327    56614.063263
5328    56624.063015
5329    56639.063835
5330    56640.063763
Name: UTC, Length: 5331, dtype: float64",0.4564058184623718,0.3835819661617279,-16.631744384765625,183.46054077148438,61.38246154785156,0.5765184760093689,0.5129968523979187,0.6018332839012146,-36.4522590637207,-6.191491603851318,680.5499877929688,3.0681610107421875,1,1,1,0.6193102598190308,0.3877137303352356,44.425323486328125,182.31939697265625,60.8980712890625,0.4417603313922882,0.51688152551651,0.5714495778083801,27.372907638549805,-7.934378147125244,671.4348754882812,3.154693603515625,1,1,1
5022072283,"0       10077.034950
1       10085.035563
2       10094.040155
3       10102.006435
4       10110.036135
            ...     
5326    56605.063200
5327    56614.063263
5328    56624.063015
5329    56639.063835
5330    56640.063763
Name: UTC, Length: 5331, dtype: float64",0.4613501727581024,0.3963378667831421,-14.778579711914062,179.93748474121094,59.88701248168945,0.5764374732971191,0.5129684805870056,0.6018273830413818,-36.41355895996094,-6.177978038787842,680.5482177734375,,0,1,1,0.6194740533828735,0.40227383375167847,44.486724853515625,178.29803466796875,59.191104888916016,0.44171544909477234,0.5168388485908508,0.5713110566139221,27.392303466796875,-7.913848876953125,671.393310546875,,0,1,1
5022080640,"0       10077.034950
1       10085.035563
2       10094.040155
3       10102.006435
4       10110.036135
            ...     
5326    56605.063200
5327    56614.063263
5328    56624.063015
5329    56639.063835
5330    56640.063763
Name: UTC, Length: 5331, dtype: float64",0.4563342332839966,0.41440850496292114,-16.6585693359375,174.94656372070312,57.76848602294922,0.5765964984893799,0.512901782989502,0.6019620895385742,-36.49150848388672,-6.146561145782471,680.588623046875,,0,1,1,0.6213984489440918,0.3960290551185608,45.20799255371094,180.0227813720703,59.9232177734375,0.4418126940727234,0.5167991518974304,0.571734607219696,27.35177993774414,-7.896677017211914,671.5203857421875,,0,1,1
5022088952,"0       10077.034950
1       10085.035563
2       10094.040155
3       10102.006435
4       10110.036135
            ...     
5326    56605.063200
5327    56614.063263
5328    56624.063015
5329    56639.063835
5330    56640.063763
Name: UTC, Length: 5331, dtype: float64",0.4264827370643616,0.4226177930831909,-27.847000122070312,172.67922973632812,56.80606460571289,0.5764783024787903,0.51287442445755,0.6021053194999695,-36.43749237060547,-6.1339311599731445,680.631591796875,3.001922607421875,1,1,1,0.6202852725982666,0.39747393131256104,44.790771484375,179.62371826171875,59.75382614135742,0.44174015522003174,0.5167637467384338,0.5722941160202026,27.392711639404297,-7.882010459899902,671.688232421875,3.179840087890625,1,1,1
5022097281,"0       10077.034950
1       10085.035563
2       10094.040155
3       10102.006435
4       10110.036135
            ...     
5326    56605.063200
5327    56614.063263
5328    56624.063015
5329    56639.063835
5330    56640.063763
Name: UTC, Length: 5331, dtype: float64",0.43930503726005554,0.38047370314598083,-23.041168212890625,184.31900024414062,61.74686050415039,0.5763829946517944,0.5128722786903381,0.6019248366355896,-36.38916778564453,-6.132415294647217,680.5774536132812,,0,1,1,0.6162313222885132,0.3821488618850708,43.271331787109375,183.85635375976562,61.550472259521484,0.4416874051094055,0.5167417526245117,0.5726666450500488,27.422073364257812,-7.872976303100586,671.7999877929688,,0,1,1
5022105614,"0       10077.034950
1       10085.035563
2       10094.040155
3       10102.006435
4       10110.036135
            ...     
5326    56605.063200
5327    56614.063263
5328    56624.063015
5329    56639.063835
5330    56640.063763
Name: UTC, Length: 5331, dtype: float64",0.4315246343612671,0.4101504981517792,-25.957275390625,176.12258911132812,58.267677307128906,0.5764633417129517,0.5128956437110901,0.6018567085266113,-36.426368713378906,-6.143367290496826,680.5570068359375,,0,1,1,0.6089574098587036,0.3907311260700226,40.5450439453125,181.48602294921875,60.5443229675293,0.4417676329612732,0.5167739391326904,0.5732932686805725,27.39202117919922,-7.890307903289795,671.9879760742188,,0,1,1
5022113952,"0       10077.034950
1       10085.035563
2       10094.040155
3       10102.006435
4       10110.036135
            ...     
5326    56605.063200
5327    56614.063263
5328    56624.063015
5329    56639.063835
5330    56640.063763
Name: UTC, Length: 5331, dtype: float64",0.45355886220932007,0.45799165964126587,-17.69879150390625,162.90933227539062,52.65898132324219,0.5764081478118896,0.5129765272140503,0.6016900539398193,-36.39741134643555,-6.181419372558594,680.5070190429688,3.08221435546875,1,1,1,0.6083399057388306,0.392677366733551,40.31361389160156,180.948486328125,60.31615447998047,0.44166073203086853,0.5168394446372986,0.573937177658081,27.45018768310547,-7.923419952392578,672.18115234375,3.1699676513671875,1,1,1
5022122277,"0       10077.034950
1       10085.035563
2       10094.040155
3       10102.006435
4       10110.036135
            ...     
5326    56605.063200
5327    56614.063263
5328    56624.063015
5329    56639.063835
5330    56640.063763
Name: UTC, Length: 5331, dtype: float64",0.44205376505851746,0.44177597761154175,-22.01092529296875,167.387939453125,54.56003952026367,0.5763266086578369,0.5130753517150879,0.6010968089103699,-36.349029541015625,-6.226881980895996,680.3290405273438,,0,1,1,0.6072322726249695,0.39526933431625366,39.898468017578125,180.23260498046875,60.01228332519531,0.4416216015815735,0.5169426798820496,0.5742879509925842,27.472896575927734,-7.973219871520996,672.286376953125,,0,1,1
5022130638,"0       10077.034950
1       10085.035563
2       10094.040155
3       10102.006435
4       10110.036135
            ...     
5326    56605.063200
5327    56614.063263
5328    56624.063015
5329    56639.063835
5330    56640.063763
Name: UTC, Length: 5331, dtype: float64",0.442366361618042,0.404925674200058,-21.893768310546875,177.56561279296875,58.88021469116211,0.5763367414474487,0.5131385922431946,0.6005175709724426,-36.34457778930664,-6.255395889282227,680.1552734375,,0,1,1,0.6218175888061523,0.36921221017837524,45.365081787109375,187.4293212890625,63.06711196899414,0.4416784644126892,0.5170701146125793,0.5747920870780945,27.452316284179688,-8.03502368927002,672.4376220703125,,0,1,1
5022138947,"0       10077.034950
1       10085.035563
2       10094.040155
3       10102.006435
4       10110.036135
            ...     
5326    56605.063200
5327    56614.063263
5328    56624.063015
5329    56639.063835
5330    56640.063763
Name: UTC, Length: 5331, dtype: float64",0.4235933721065521,0.4110206663608551,-28.929946899414062,175.8822479248047,58.16566467285156,0.5762985348701477,0.5132498741149902,0.599810779094696,-36.31507873535156,-6.3064117431640625,679.9432373046875,2.96136474609375,1,1,1,0.625474750995636,0.3616851270198822,46.73579406738281,189.5082244873047,63.949554443359375,0.4416027069091797,0.5171671509742737,0.5751904249191284,27.492855072021484,-8.08211898803711,672.55712890625,3.1379547119140625,1,1,1
5022147276,"0       10077.034950
1       10085.035563
2       10094.040155
3       10102.006435
4       10110.036135
            ...     
5326    56605.063200
5327    56614.063263
5328    56624.063015
5329    56639.063835
5330    56640.063763
Name: UTC, Length: 5331, dtype: float64",0.434212863445282,0.3783535361289978,-24.949722290039062,184.90457153320312,61.995418548583984,0.5762192010879517,0.513319730758667,0.5987585186958313,-36.26047134399414,-6.336723804473877,679.6275634765625,,0,1,1,0.6307028532028198,0.36324092745780945,48.6953125,189.07852172851562,63.76715850830078,0.4415343105792999,0.5172114968299866,0.5751680731773376,27.52478790283203,-8.102913856506348,672.5504150390625,,0,1,1
5022155609,"0       10077.034950
1       10085.035563
2       10094.040155
3       10102.006435
4       10110.036135
            ...     
5326    56605.063200
5327    56614.063263
5328    56624.063015
5329    56639.063835
5330    56640.063763
Name: UTC, Length: 5331, dtype: float64",0.4367380738258362,0.3984113335609436,-24.003265380859375,179.36480712890625,59.64392852783203,0.576309084892273,0.513355016708374,0.593026340007782,-36.21138000488281,-6.337442874908447,677.9078979492188,,0,1,1,0.6309114694595337,0.3781493902206421,48.77349853515625,184.96096801757812,62.019351959228516,0.4416964650154114,0.5172194242477417,0.5716637969017029,27.405536651611328,-8.093979835510254,671.4991455078125,,0,1,1
5022163971,"0       10077.034950
1       10085.035563
2       10094.040155
3       10102.006435
4       10110.036135
            ...     
5326    56605.063200
5327    56614.063263
5328    56624.063015
5329    56639.063835
5330    56640.063763
Name: UTC, Length: 5331, dtype: float64",0.44374412298202515,0.41674506664276123,-21.37738037109375,174.3012237548828,57.49456024169922,0.5762435793876648,0.5133857131004333,0.5925065279006958,-36.171966552734375,-6.350530624389648,677.751953125,3.1225128173828125,1,1,1,0.626152753829956,0.3802430033683777,46.98991394042969,184.38272094726562,61.77390670776367,0.44156163930892944,0.5173243880271912,0.571362316608429,27.465213775634766,-8.142233848571777,671.40869140625,3.1500244140625,1,1,1
5022172274,"0       10077.034950
1       10085.035563
2       10094.040155
3       10102.006435
4       10110.036135
            ...     
5326    56605.063200
5327    56614.063263
5328    56624.063015
5329    56639.063835
5330    56640.063763
Name: UTC, Length: 5331, dtype: float64",0.4504062235355377,0.42459559440612793,-18.880401611328125,172.13299560546875,56.574195861816406,0.5761504769325256,0.5134327411651611,0.5921452045440674,-36.122013092041016,-6.371837139129639,677.6435546875,,0,1,1,0.6197764873504639,0.37886106967926025,44.600067138671875,184.764404296875,61.93592071533203,0.44151362776756287,0.5173758864402771,0.5707088112831116,27.47975730895996,-8.164047241210938,671.212646484375,,0,1,1
5022180607,"0       10077.034950
1       10085.035563
2       10094.040155
3       10102.006435
4       10110.036135
            ...     
5326    56605.063200
5327    56614.063263
5328    56624.063015
5329    56639.063835
5330    56640.063763
Name: UTC, Length: 5331, dtype: float64",0.454559326171875,0.40198859572410583,-17.323806762695312,178.37681579589844,59.224544525146484,0.5761585831642151,0.5134946703910828,0.5922769904136658,-36.12796401977539,-6.401585578918457,677.68310546875,,0,1,1,0.6126953959465027,0.35410428047180176,41.94606018066406,191.60198974609375,64.83830261230469,0.4415910542011261,0.5175203084945679,0.5702835917472839,27.438156127929688,-8.23031997680664,671.0850830078125,,0,1,1
5022188942,"0       10077.034950
1       10085.035563
2       10094.040155
3       10102.006435
4       10110.036135
            ...     
5326    56605.063200
5327    56614.063263
5328    56624.063015
5329    56639.063835
5330    56640.063763
Name: UTC, Length: 5331, dtype: float64",0.4523352384567261,0.40070641040802,-18.15740966796875,178.73094177246094,59.37486267089844,0.5761058926582336,0.5135912895202637,0.5926879644393921,-36.109554290771484,-6.448585033416748,677.806396484375,3.0569610595703125,1,1,1,0.6112474799156189,0.36407342553138733,41.40338134765625,188.84860229492188,63.669559478759766,0.4414985179901123,0.5176241397857666,0.569929838180542,27.477283477783203,-8.277798652648926,670.9789428710938,3.1434326171875,1,1,1
5022197272,"0       10077.034950
1       10085.035563
2       10094.040155
3       10102.006435
4       10110.036135
            ...     
5326    56605.063200
5327    56614.063263
5328    56624.063015
5329    56639.063835
5330    56640.063763
Name: UTC, Length: 5331, dtype: float64",0.45323771238327026,0.40933990478515625,-17.81915283203125,176.34646606445312,58.362709045410156,0.5759943723678589,0.5137425661087036,0.5929626226425171,-36.06100845336914,-6.521156311035156,677.8887939453125,,0,1,1,0.6036365032196045,0.431698739528656,38.55076599121094,170.17117309570312,55.741451263427734,0.4414379298686981,0.517769992351532,0.5693308711051941,27.498371124267578,-8.34407901763916,670.7992553710938,,0,1,1
5022205604,"0       10077.034950
1       10085.035563
2       10094.040155
3       10102.006435
4       10110.036135
            ...     
5326    56605.063200
5327    56614.063263
5328    56624.063015
5329    56639.063835
5330    56640.063763
Name: UTC, Length: 5331, dtype: float64",0.4571051597595215,0.39207616448402405,-16.36962890625,181.11453247070312,60.38663864135742,0.5759679079055786,0.5138910412788391,0.5935094952583313,-36.05717468261719,-6.593211650848389,678.0528564453125,,0,1,1,0.6289968490600586,0.4019807279109955,48.05589294433594,178.37899780273438,59.225467681884766,0.4414772689342499,0.517968475818634,0.5689939260482788,27.47576332092285,-8.43600082397461,670.6981811523438,,0,1,1
5022213951,"0       10077.034950
1       10085.035563
2       10094.040155
3       10102.006435
4       10110.036135
            ...     
5326    56605.063200
5327    56614.063263
5328    56624.063015
5329    56639.063835
5330    56640.063763
Name: UTC, Length: 5331, dtype: float64",0.4611365497112274,0.3862997889518738,-14.858642578125,182.70989990234375,61.06383514404297,0.5758649706840515,0.5140474438667297,0.5942287445068359,-36.019775390625,-6.669563293457031,678.2686157226562,3.02001953125,1,1,1,0.6323330402374268,0.40125563740730286,49.306304931640625,178.57925415039062,59.31047439575195,0.44142889976501465,0.518142580986023,0.5687094926834106,27.494979858398438,-8.516653060913086,670.6128540039062,3.1778106689453125,1,1,1
5022222270,"0       10077.034950
1       10085.035563
2       10094.040155
3       10102.006435
4       10110.036135
            ...     
5326    56605.063200
5327    56614.063263
5328    56624.063015
5329    56639.063835
5330    56640.063763
Name: UTC, Length: 5331, dtype: float64",0.4632490277290344,0.3798329830169678,-14.066879272460938,184.4959716796875,61.82197570800781,0.5757430195808411,0.5141695141792297,0.5948541164398193,-35.97182846069336,-6.729384899139404,678.4562377929688,,0,1,1,0.6390979290008545,0.39548107981681824,51.84181213378906,180.17413330078125,59.987457275390625,0.4413113296031952,0.5183073282241821,0.5681084990501404,27.542755126953125,-8.591668128967285,670.4325561523438,,0,1,1
5022230600,"0       10077.034950
1       10085.035563
2       10094.040155
3       10102.006435
4       10110.036135
            ...     
5326    56605.063200
5327    56614.063263
5328    56624.063015
5329    56639.063835
5330    56640.063763
Name: UTC, Length: 5331, dtype: float64",0.45031672716140747,0.40829041600227356,-18.913955688476562,176.63632202148438,58.48574447631836,0.575714647769928,0.5142702460289001,0.5958266258239746,-35.973819732666016,-6.780128002166748,678.7479858398438,,0,1,1,0.6228208541870117,0.411693274974823,45.74110412597656,175.69647216796875,58.08681106567383,0.44131186604499817,0.5184644460678101,0.5677481889724731,27.538066864013672,-8.664026260375977,670.324462890625,,0,1,1
5022238966,"0       10077.034950
1       10085.035563
2       10094.040155
3       10102.006435
4       10110.036135
            ...     
5326    56605.063200
5327    56614.063263
5328    56624.063015
5329    56639.063835
5330    56640.063763
Name: UTC, Length: 5331, dtype: float64",0.442643404006958,0.41686615347862244,-21.789932250976562,174.26779174804688,57.48036193847656,0.5755473971366882,0.5142973065376282,0.5969714522361755,-35.91252517700195,-6.79641580581665,679.0914306640625,3.0321044921875,1,1,1,0.6213074922561646,0.4005926251411438,45.17390441894531,178.76235961914062,59.38820266723633,0.44113296270370483,0.518521249294281,0.5674672722816467,27.618532180786133,-8.689584732055664,670.2401733398438,3.0941314697265625,1,1,1
5022247268,"0       10077.034950
1       10085.035563
2       10094.040155
3       10102.006435
4       10110.036135
            ...     
5326    56605.063200
5327    56614.063263
5328    56624.063015
5329    56639.063835
5330    56640.063763
Name: UTC, Length: 5331, dtype: float64",0.4351056218147278,0.3984621465206146,-24.6151123046875,179.3507843017578,59.637969970703125,0.5753070116043091,0.5142673850059509,0.5978755950927734,-35.812530517578125,-6.7849202156066895,679.3626708984375,,0,1,1,0.6179202795028687,0.3836132884025574,43.90435791015625,183.45188903808594,61.378787994384766,0.44104844331741333,0.518580436706543,0.5669476389884949,27.651752471923828,-8.71532154083252,670.0842895507812,,0,1,1
5022255598,"0       10077.034950
1       10085.035563
2       10094.040155
3       10102.006435
4       10110.036135
            ...     
5326    56605.063200
5327    56614.063263
5328    56624.063015
5329    56639.063835
5330    56640.063763
Name: UTC, Length: 5331, dtype: float64",0.44453874230384827,0.37916862964630127,-21.079559326171875,184.67945861816406,61.89986038208008,0.5751595497131348,0.5142367482185364,0.5989331007003784,-35.75911331176758,-6.773495197296143,679.679931640625,,0,1,1,0.6242736577987671,0.37283360958099365,46.28562927246094,186.4291229248047,62.64255142211914,0.4409913420677185,0.5185786485671997,0.566668689250946,27.675092697143555,-8.713387489318848,670.0006103515625,,0,1,1
