bin,x_axis,tValues,pValues,pValues_bonf,BFs
1,0,NaN,NaN,1,NaN
2,25.2272727272727,-1.7163780663006,0.136907780501831,1,0.963341913869821
3,50.4545454545455,-1.60576528285868,0.159448426248762,1,0.86791534197254
4,75.6818181818182,-1.98717523826676,0.0940836349952761,1,1.25358952784571
5,100.909090909091,-1.79473068340602,0.122845558609409,1,1.03857582154837
6,126.136363636364,-2.09414503056748,0.0811318693445048,1,1.39391745998041
7,151.363636363636,-2.83506859380819,0.0297589898755114,1,2.92205942421422
8,176.590909090909,-1.81423406712052,0.119571632835206,1,1.05835217608272
9,201.818181818182,-1.39343043567342,0.212918786405642,1,0.71600118422434
10,227.045454545455,-0.680751381847697,0.521418808143976,1,0.426567829622342
11,252.272727272727,-0.39648274410774,0.705465613895703,1,0.377185283939303
12,277.5,0.105336734008874,0.919541890809459,1,0.354855642589101
13,302.727272727273,0.031252173661039,0.976082080069994,1,0.353338251494333
14,327.954545454545,-1.61093367059041,0.158320181852706,1,0.872108623518463
15,353.181818181818,-0.706249082373128,0.506517712140714,1,0.432498298171825
16,378.409090909091,-0.198786967162717,0.848994308893353,1,0.359137522669698
17,403.636363636364,-0.820704590345961,0.443191902895289,1,0.462503837662724
18,428.863636363636,0.830910049032317,0.437832401879263,1,0.465459410909821
19,454.090909090909,0.249988601710043,0.810935397337276,1,0.362621206734336
20,479.318181818182,-0.747763187089056,0.482870177773894,1,0.442730136004569
21,504.545454545455,-0.673025612406042,0.525989808937227,1,0.424823022209507
22,529.772727272727,0.224728070939091,0.829648666043328,1,0.360800739883753
23,555,1.37914868169196,0.21705265925243,1,0.707109974611331
24,580.227272727273,4.01090438042189,0.00703116316190677,0.885926558400253,8.82077809793156
25,605.454545454545,-0.344900248096684,0.741938069958804,1,0.371264201651346
26,630.681818181818,-0.765479203502008,0.473012642411702,1,0.447318856532794
27,655.909090909091,1.46194940480914,0.194069877589231,1,0.760878248757221
28,681.136363636364,0.373337139492499,0.72173263080698,1,0.37441977481174
29,706.363636363636,0.310064691127498,0.766999044163955,1,0.367757397446805
30,731.590909090909,1.21020588146014,0.27170872046645,1,0.613126457927248
31,756.818181818182,-0.478406670425958,0.649294117279096,1,0.38842905419532
32,782.045454545455,-0.00064618270263418,0.999505369445764,1,0.353192054710428
33,807.272727272727,2.1189016338056,0.0784023382268447,1,1.42872371265321
34,832.5,1.02112273354883,0.346590285797179,1,0.529741098281938
35,857.727272727273,-0.0964907247705923,0.926273109580183,1,0.35458764817931
36,882.954545454545,-0.849007625719425,0.428444705313029,1,0.470817976582601
37,908.181818181818,-0.838497188117821,0.433878615443916,1,0.467687542188427
38,933.409090909091,0.634781653259362,0.548995629517749,1,0.416536353111965
39,958.636363636364,-0.432555852969531,0.680452332913781,1,0.381853480392582
40,983.863636363636,-0.0867153392402018,0.933719284687729,1,0.354318939648093
41,1009.09090909091,-0.48097171456091,0.647572974915281,1,0.388818492835067
42,1034.31818181818,-0.787834360761209,0.460775177950732,1,0.453303252575117
43,1059.54545454545,-0.408029388046382,0.697413133823172,1,0.378631761860088
44,1084.77272727273,-0.905402252674546,0.400147169343278,1,0.488502661025132
45,1110,-1.18610089132049,0.280417735397732,1,0.601292787667636
