device_time_stamp,system_time_stamp,UTC,left_gaze_point_on_display_area_x,left_gaze_point_on_display_area_y,left_gaze_point_in_user_coordinate_system_x,left_gaze_point_in_user_coordinate_system_y,left_gaze_point_in_user_coordinate_system_z,left_gaze_origin_in_trackbox_coordinate_system_x,left_gaze_origin_in_trackbox_coordinate_system_y,left_gaze_origin_in_trackbox_coordinate_system_z,left_gaze_origin_in_user_coordinate_system_x,left_gaze_origin_in_user_coordinate_system_y,left_gaze_origin_in_user_coordinate_system_z,left_pupil_diameter,left_pupil_validity,left_gaze_origin_validity,left_gaze_point_validity,right_gaze_point_on_display_area_x,right_gaze_point_on_display_area_y,right_gaze_point_in_user_coordinate_system_x,right_gaze_point_in_user_coordinate_system_y,right_gaze_point_in_user_coordinate_system_z,right_gaze_origin_in_trackbox_coordinate_system_x,right_gaze_origin_in_trackbox_coordinate_system_y,right_gaze_origin_in_trackbox_coordinate_system_z,right_gaze_origin_in_user_coordinate_system_x,right_gaze_origin_in_user_coordinate_system_y,right_gaze_origin_in_user_coordinate_system_z,right_pupil_diameter,right_pupil_validity,right_gaze_origin_validity,right_gaze_point_validity
317074817,7076260479540,11607,0.451774537563324,0.3803223967552185,-18.3675537109375,184.36080932617188,61.76459884643555,0.5499269962310791,0.5238736271858215,0.736261785030365,-25.193923950195312,-12.0469970703125,720.8785400390625,,0,1,1,0.6557779312133789,0.37562668323516846,58.09352111816406,185.65771484375,62.31510543823242,0.42256981134414673,0.5214991569519043,0.7004128098487854,38.48951721191406,-10.686933517456055,710.1238403320312,,0,1,1
317083159,7076260487882,11615,0.4537973701953888,0.40591466426849365,-17.609390258789062,177.29248046875,58.7642707824707,0.5492877960205078,0.5238274931907654,0.7365106344223022,-24.873945236206055,-12.02495288848877,720.9531860351562,3.1520843505859375,1,1,1,0.655539870262146,0.37459227442741394,58.004302978515625,185.94338989257812,62.43637466430664,0.4219638705253601,0.52165687084198,0.7011358737945557,38.80257034301758,-10.768623352050781,710.3407592773438,3.0356597900390625,1,1,1
317091502,7076260496226,11625,0.45485055446624756,0.397298663854599,-17.21466064453125,179.672119140625,59.77437210083008,0.5486965179443359,0.523748517036438,0.7365378737449646,-24.575830459594727,-11.985227584838867,720.9613647460938,,0,1,1,0.657872200012207,0.4117615818977356,58.87846374511719,175.6776123046875,58.078800201416016,0.4213740825653076,0.5217543840408325,0.7019034624099731,39.1085090637207,-10.820638656616211,710.571044921875,,0,1,1
317099815,7076260504539,11633,0.46340370178222656,0.39431846141815186,-14.0089111328125,180.49522399902344,60.12376022338867,0.5481808185577393,0.5236989855766296,0.7367612719535828,-24.31783103942871,-11.96133804321289,721.0283813476562,,0,1,1,0.643882691860199,0.3526318073272705,53.63514709472656,192.0086669921875,65.01092529296875,0.4207831621170044,0.5217996835708618,0.7030202150344849,39.42100524902344,-10.848283767700195,710.9060668945312,,0,1,1
317108142,7076260512866,11642,0.4650806188583374,0.4071618914604187,-13.380401611328125,176.947998046875,58.61804962158203,0.547549307346344,0.5236281156539917,0.7371504902839661,-24.00296401977539,-11.927497863769531,721.1451416015625,3.1695098876953125,1,1,1,0.6409034729003906,0.3547367453575134,52.518524169921875,191.42730712890625,64.76415252685547,0.4201943874359131,0.5218842625617981,0.7042657732963562,39.73488235473633,-10.896087646484375,711.2797241210938,3.0606536865234375,1,1,1
317116489,7076260521214,11650,0.4654711186885834,0.42720937728881836,-13.234039306640625,171.4110870361328,56.267765045166016,0.5469328165054321,0.5235823392868042,0.737301230430603,-23.693246841430664,-11.905137062072754,721.1903686523438,,0,1,1,0.6501182317733765,0.38502106070518494,55.97224426269531,183.06307983398438,61.213748931884766,0.4195888042449951,0.5219895243644714,0.7052648663520813,40.05327606201172,-10.953097343444824,711.5794677734375,,0,1,1
317124839,7076260529563,11658,0.46222540736198425,0.4179665744304657,-14.450546264648438,173.9638671875,57.35135269165039,0.5463910102844238,0.5235997438430786,0.7376298308372498,-23.422924041748047,-11.91555404663086,721.2889404296875,,0,1,1,0.6700178980827332,0.3588520288467407,63.43070983886719,190.2906951904297,64.28169250488281,0.4189951419830322,0.522096574306488,0.706708550453186,40.37354278564453,-11.01313304901123,712.0125732421875,,0,1,1
317133139,7076260537864,11667,0.46451711654663086,0.40107157826423645,-13.591598510742188,178.6300811767578,59.332054138183594,0.5457494854927063,0.5236045122146606,0.7380645871162415,-23.103199005126953,-11.920111656188965,721.4193725585938,3.1201934814453125,1,1,1,0.6694549322128296,0.3616867661476135,63.219696044921875,189.50778198242188,63.949363708496094,0.41836100816726685,0.5222663879394531,0.708230197429657,40.71567153930664,-11.104866027832031,712.4690551757812,3.11212158203125,1,1,1
317141485,7076260546210,11676,0.4592495560646057,0.3860090374946594,-15.565902709960938,182.7902069091797,61.09791946411133,0.5451250672340393,0.5236498713493347,0.7382358908653259,-22.789480209350586,-11.943896293640137,721.4707641601562,,0,1,1,0.6726097464561462,0.3716031312942505,64.40213012695312,186.76898193359375,62.786808013916016,0.4177567660808563,0.5224721431732178,0.7095967531204224,41.04063415527344,-11.213950157165527,712.8790283203125,,0,1,1
317149836,7076260554561,11684,0.4593687653541565,0.3929288387298584,-15.521224975585938,180.8790283203125,60.28667449951172,0.544587254524231,0.5237096548080444,0.7386025190353394,-22.52131462097168,-11.97589111328125,721.5807495117188,,0,1,1,0.6625764966011047,0.3839056193828583,60.64164733886719,183.37115478515625,61.34451675415039,0.4171678423881531,0.5225781798362732,0.7112231254577637,41.36280059814453,-11.274571418762207,713.366943359375,,0,1,1
