device_time_stamp,system_time_stamp,UTC,left_gaze_point_on_display_area_x,left_gaze_point_on_display_area_y,left_gaze_point_in_user_coordinate_system_x,left_gaze_point_in_user_coordinate_system_y,left_gaze_point_in_user_coordinate_system_z,left_gaze_origin_in_trackbox_coordinate_system_x,left_gaze_origin_in_trackbox_coordinate_system_y,left_gaze_origin_in_trackbox_coordinate_system_z,left_gaze_origin_in_user_coordinate_system_x,left_gaze_origin_in_user_coordinate_system_y,left_gaze_origin_in_user_coordinate_system_z,left_pupil_diameter,left_pupil_validity,left_gaze_origin_validity,left_gaze_point_validity,right_gaze_point_on_display_area_x,right_gaze_point_on_display_area_y,right_gaze_point_in_user_coordinate_system_x,right_gaze_point_in_user_coordinate_system_y,right_gaze_point_in_user_coordinate_system_z,right_gaze_origin_in_trackbox_coordinate_system_x,right_gaze_origin_in_trackbox_coordinate_system_y,right_gaze_origin_in_trackbox_coordinate_system_z,right_gaze_origin_in_user_coordinate_system_x,right_gaze_origin_in_user_coordinate_system_y,right_gaze_origin_in_user_coordinate_system_z,right_pupil_diameter,right_pupil_validity,right_gaze_origin_validity,right_gaze_point_validity
1406928259,5616075677178,11588,0.45691150426864624,0.4066176116466522,-16.442214965820312,177.09832763671875,58.68185806274414,0.5758439898490906,0.5111320614814758,0.5879380106925964,-35.90963363647461,-5.270663738250732,676.3814086914062,,0,1,1,0.6538926959037781,0.35524141788482666,57.386932373046875,191.28790283203125,64.70498657226562,0.44007617235183716,0.5136156678199768,0.5750231742858887,28.209428787231445,-6.409635066986084,672.5069580078125,,0,1,1
1406936618,5616075685536,11596,0.4604613780975342,0.4064895808696747,-15.111709594726562,177.13369750976562,58.696868896484375,0.5757099986076355,0.5110165476799011,0.5881105661392212,-35.84892654418945,-5.216373920440674,676.4331665039062,3.04364013671875,1,1,1,0.6552665829658508,0.3619687259197235,57.90187072753906,189.42990112304688,63.91630554199219,0.43994140625,0.5135467052459717,0.5753076076507568,28.27646255493164,-6.3779778480529785,672.59228515625,3.19110107421875,1,1,1
1406944938,5616075693856,11604,0.45893651247024536,0.41204434633255005,-15.6832275390625,175.59951782226562,58.045650482177734,0.575558066368103,0.5109201073646545,0.5880489349365234,-35.776004791259766,-5.170552730560303,676.4146728515625,,0,1,1,0.6551846265792847,0.3507973551750183,57.87115478515625,192.51531982421875,65.22599029541016,0.4398495554924011,0.5135267972946167,0.575326144695282,28.319936752319336,-6.368658065795898,672.5978393554688,,0,1,1
1406953283,5616075702201,11612,0.47071486711502075,0.37597811222076416,-11.268661499023438,185.56063842773438,62.27390670776367,0.5755276083946228,0.5108371376991272,0.5882043242454529,-35.76406478881836,-5.1316447257995605,676.4613037109375,,0,1,1,0.6572182774543762,0.35416179895401,58.63336181640625,191.58609008789062,64.83155822753906,0.43981534242630005,0.5134025812149048,0.5755792260169983,28.339256286621094,-6.31088399887085,672.6737670898438,,0,1,1
1406961603,5616075710520,11621,0.4720953702926636,0.3943774700164795,-10.751251220703125,180.4789276123047,60.11684036254883,0.575374186038971,0.5107253193855286,0.5884517431259155,-35.6953239440918,-5.0792388916015625,676.5355224609375,3.1070404052734375,1,1,1,0.6594880223274231,0.34354859590530396,59.48406982421875,194.51734924316406,66.0758056640625,0.4396374821662903,0.5133399963378906,0.5758742094039917,28.42674446105957,-6.282252311706543,672.7622680664062,3.1507568359375,1,1,1
1406969924,5616075718841,11630,0.4762808084487915,0.39950838685035706,-9.182540893554688,179.06182861328125,59.515316009521484,0.5752341747283936,0.5106672644615173,0.5884627103805542,-35.62918472290039,-5.051764011383057,676.538818359375,,0,1,1,0.6622316837310791,0.35042232275009155,60.51240539550781,192.618896484375,65.26995849609375,0.43955549597740173,0.5133271813392639,0.5759531855583191,28.466354370117188,-6.2764410972595215,672.7859497070312,,0,1,1
1406978254,5616075727171,11638,0.4725266098976135,0.3971003592014313,-10.589614868164062,179.72689819335938,59.79762268066406,0.5752285122871399,0.5105997323989868,0.5886904001235962,-35.630096435546875,-5.020289421081543,676.6071166992188,,0,1,1,0.6502280831336975,0.362826943397522,56.013427734375,189.19287109375,63.81569290161133,0.4395953416824341,0.5132402181625366,0.5762861967086792,28.451812744140625,-6.236409664154053,672.8858642578125,,0,1,1
1406986586,5616075735502,11646,0.47186821699142456,0.3612847328186035,-10.836380004882812,189.61880493164062,63.99649429321289,0.575110673904419,0.5105569362640381,0.5890455842018127,-35.57988357543945,-5.000827789306641,676.7136840820312,2.930816650390625,1,1,1,0.6463172435760498,0.3582735061645508,54.54762268066406,190.45046997070312,64.34951782226562,0.4394494295120239,0.5132207274436951,0.576707124710083,28.525880813598633,-6.228409767150879,673.0121459960938,3.18780517578125,1,1,1
1406994919,5616075743835,11655,0.46620309352874756,0.41017699241638184,-12.959686279296875,176.11526489257812,58.26457214355469,0.5750020146369934,0.5105342864990234,0.5891104936599731,-35.52944564819336,-4.990236759185791,676.733154296875,,0,1,1,0.6479918956756592,0.3558461368083954,55.17529296875,191.1208953857422,64.63409423828125,0.4393823444843292,0.5132598876953125,0.5767688155174255,28.558277130126953,-6.24700927734375,673.0306396484375,,0,1,1
1407003251,5616075752167,11663,0.466253399848938,0.4102122187614441,-12.940841674804688,176.10552978515625,58.260440826416016,0.5750066637992859,0.5105582475662231,0.5893849730491638,-35.53596496582031,-5.002178192138672,676.8154907226562,,0,1,1,0.6494989395141602,0.3525143563747406,55.740142822265625,192.04110717773438,65.02469635009766,0.43939149379730225,0.5132532715797424,0.576967179775238,28.55649185180664,-6.2444562911987305,673.0901489257812,,0,1,1
