device_time_stamp,system_time_stamp,UTC,left_gaze_point_on_display_area_x,left_gaze_point_on_display_area_y,left_gaze_point_in_user_coordinate_system_x,left_gaze_point_in_user_coordinate_system_y,left_gaze_point_in_user_coordinate_system_z,left_gaze_origin_in_trackbox_coordinate_system_x,left_gaze_origin_in_trackbox_coordinate_system_y,left_gaze_origin_in_trackbox_coordinate_system_z,left_gaze_origin_in_user_coordinate_system_x,left_gaze_origin_in_user_coordinate_system_y,left_gaze_origin_in_user_coordinate_system_z,left_pupil_diameter,left_pupil_validity,left_gaze_origin_validity,left_gaze_point_validity,right_gaze_point_on_display_area_x,right_gaze_point_on_display_area_y,right_gaze_point_in_user_coordinate_system_x,right_gaze_point_in_user_coordinate_system_y,right_gaze_point_in_user_coordinate_system_z,right_gaze_origin_in_trackbox_coordinate_system_x,right_gaze_origin_in_trackbox_coordinate_system_y,right_gaze_origin_in_trackbox_coordinate_system_z,right_gaze_origin_in_user_coordinate_system_x,right_gaze_origin_in_user_coordinate_system_y,right_gaze_origin_in_user_coordinate_system_z,right_pupil_diameter,right_pupil_validity,right_gaze_origin_validity,right_gaze_point_validity
1085238004,5615753986810,7931,0.49847131967544556,0.41796380281448364,-0.8654632568359375,173.96463012695312,57.351680755615234,0.5574399828910828,0.4978291988372803,0.6811208128929138,-28.319950103759766,1.0702881813049316,704.3362426757812,2.847198486328125,1,1,1,0.5477313995361328,0.34565991163253784,17.597366333007812,193.93423461914062,65.82827758789062,0.42672979831695557,0.5010120868682861,0.651363730430603,35.66694259643555,-0.4926697015762329,695.4091186523438,2.9551544189453125,1,1,1
1085246334,5615753995140,7939,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,0,0,0
1085254695,5615754003501,7947,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,0,0,0
1085263028,5615754011834,7956,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,0,0,0
1085271356,5615754020161,7964,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,0,0,0
1085279692,5615754028497,7972,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,0,0,0
1085288000,5615754036805,7981,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,0,0,0
1085296329,5615754045133,7989,0.327346533536911,0.21166300773620605,-65.00354766845703,230.9428253173828,81.53751373291016,0.5538202524185181,0.4976390302181244,0.6811118721961975,-26.535184860229492,1.1640413999557495,704.3335571289062,,0,1,1,,,,,,,,,,,,,0,0,0
1085304663,5615754053467,7998,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,0,0,0
1085312996,5615754061800,8006,0.4437130093574524,0.44497883319854736,-21.3890380859375,166.5033416748047,54.18455123901367,0.5535794496536255,0.49796268343925476,0.6811918020248413,-26.41736602783203,1.0045053958892822,704.3575439453125,3.18353271484375,1,1,1,,,,,,,,,,,,,0,0,0
1085321328,5615754070131,8015,0.48571494221687317,0.4297659695148468,-5.6465911865234375,170.70498657226562,55.96804428100586,0.5535376667976379,0.49800461530685425,0.6809230446815491,-26.393726348876953,0.9837170243263245,704.2769165039062,,0,1,1,0.5453560948371887,0.14218448102474213,16.70709228515625,250.132080078125,89.6828842163086,0.4225654602050781,0.5026512742042542,0.650545060634613,37.68076705932617,-1.2901384830474854,695.1635131835938,,0,1,1
1085329659,5615754078462,8023,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,0,0,0
