participant_id,trial_id,block,border_color,dominant,figure,is_color_change,is_figure_change,is_first,is_update,is_correct,event_fixation,event_stimulus_on,event_stimulus_off,event_Trial_Offset,event_Trial_Onset,trial_mean,trial_max,trial_max_latency,trial_min,trial_min_latency,first_bin,last_bin,valid_blinks,blinks_mean
206993057,2,b_0,blue,blue,Y,no_color_change,figure_change,not_first,update,correct,109,1117,3122,2700,0,-9.40068886978946,13.4428594438259,300,-31.2510066738097,2175,0,-28.7840430821376,1,125
206993057,3,b_0,blue,blue,X,no_color_change,figure_change,not_first,update,correct,24,1031,3036,2550,0,-8.58333345554991,11.784497299584,925,-28.4519705956689,625,-4.92707173803545,6.50860315087375,0,NaN
206993057,4,b_0,blue,blue,Y,no_color_change,figure_change,not_first,update,correct,16,1023,3027,2850,0,-3.62271188474184,15.7002283229234,1975,-30.0682511797854,1725,-8.16118440103403,-22.1343367140102,0,NaN
206993057,5,b_0,blue,blue,X,no_color_change,figure_change,not_first,update,correct,6,1013,3018,2600,0,2.14959892327519,35.6258871301004,1750,-22.3472339508058,900,-2.35442082756886,3.30937707745656,1,125
206993057,6,b_0,blue,blue,Y,no_color_change,figure_change,not_first,update,correct,16,1022,3027,2775,0,34.0990151919008,78.3466751728176,1675,-13.3257447979935,1225,17.110472178769,36.1951287720555,0,NaN
206993057,8,b_1,blue,blue,Y,no_color_change,figure_change,not_first,update,correct,22,1030,3035,2525,0,4.7018651435247,56.7463475846614,525,-20.0923672943701,2150,15.3290843275359,-0.702057591049382,1,150
206993057,9,b_1,red,blue,X,color_change,figure_change,not_first,no_update,correct,12,1018,3023,2400,0,18.4056511140252,56.2333483270475,1500,-11.2861146673125,900,0,21.3212922274892,1,175
206993057,10,b_1,red,blue,Y,no_color_change,figure_change,not_first,no_update,correct,22,1029,3034,2550,0,-0.546882465669218,48.2726782010853,2025,-29.5929926986562,1075,-0.840577857325471,12.1178868717861,0,NaN
206993057,11,b_1,red,blue,X,no_color_change,figure_change,not_first,no_update,correct,9,1017,3021,2675,0,20.2622861881498,69.1052083583445,1200,-16.8616263104933,1825,14.7392983199055,42.2568752469282,0,NaN
206993057,12,b_1,red,blue,X,no_color_change,no_figure_change,not_first,no_update,correct,22,1029,3035,2500,0,-9.14322708979094,23.9610653884417,950,-28.6976952759941,325,3.47291308673236,-10.766369720539,0,NaN
206993057,13,b_1,red,blue,X,no_color_change,no_figure_change,not_first,no_update,correct,69,1075,3081,2575,0,-21.1137893961083,-0.436456344663185,175,-42.0119085113465,100,-2.28348466506752,-13.0636876978719,1,125
206993057,14,b_1,red,blue,X,no_color_change,no_figure_change,not_first,no_update,correct,41,1048,3053,2550,0,-6.17670347070772,36.6193277652283,1825,-31.8484071910859,1025,24.2297346701966,2.06092889274304,0,NaN
206993057,16,b_2,red,blue,X,color_change,figure_change,not_first,no_update,correct,387,1395,3400,1900,0,39.8888551686929,86.2426198752966,1100,-0.047591458367819,125,6.78097813092019,26.9128547517887,0,NaN
