participant_id,trial_id,block,border_color,dominant,figure,is_color_change,is_figure_change,is_first,is_update,is_correct,event_fixation,event_stimulus_on,event_stimulus_off,event_Trial_Offset,event_Trial_Onset,trial_mean,trial_max,trial_max_latency,trial_min,trial_min_latency,first_bin,last_bin,valid_blinks,blinks_mean
206993057,2,b_0,blue,blue,Y,no_color_change,figure_change,not_first,update,correct,109,1117,3122,2700,0,3.95775240117853,4.94363403320312,300,2.99595642089844,2175,4.35781860351562,3.10617828369141,1,125
206993057,3,b_0,blue,blue,X,no_color_change,figure_change,not_first,update,correct,24,1031,3036,2550,0,3.88778643174605,4.75784301757812,925,3.04527282714844,625,4.25626373291016,3.87934875488281,0,NaN
206993057,4,b_0,blue,blue,Y,no_color_change,figure_change,not_first,update,correct,16,1023,3027,2850,0,4.20072746276855,5.02981567382813,1975,3.04013061523438,1725,4.34728240966797,3.40567016601562,0,NaN
206993057,5,b_0,blue,blue,X,no_color_change,figure_change,not_first,update,correct,6,1013,3018,2600,0,4.33597347953103,5.75907135009766,1750,3.29736328125,900,4.24629211425781,3.93382263183594,1,125
206993057,6,b_0,blue,blue,Y,no_color_change,figure_change,not_first,update,correct,16,1022,3027,2775,0,4.66842139850963,6.22792816162109,1675,3.02669525146484,1225,3.49203491210938,3.80526733398438,0,NaN
206993057,8,b_1,blue,blue,Y,no_color_change,figure_change,not_first,update,correct,22,1030,3035,2525,0,3.86431503295898,5.78472137451172,525,2.94898986816406,2150,3.69049835205078,4.30960083007812,1,150
206993057,9,b_1,red,blue,X,color_change,figure_change,not_first,no_update,correct,12,1018,3023,2400,0,3.91512012481689,5.16735076904297,1500,2.93417358398438,900,3.30745697021484,3.95014953613281,1,175
206993057,10,b_1,red,blue,Y,no_color_change,figure_change,not_first,no_update,correct,22,1029,3034,2550,0,4.2673379724676,6.37091064453125,2025,3.02521514892578,1075,4.2967529296875,4.72366333007812,0,NaN
206993057,11,b_1,red,blue,X,no_color_change,figure_change,not_first,no_update,correct,9,1017,3021,2675,0,4.18667992678556,5.91064453125,1200,2.90589141845703,1825,3.49524688720703,5.19959259033203,0,NaN
206993057,12,b_1,red,blue,X,no_color_change,no_figure_change,not_first,no_update,correct,22,1029,3035,2500,0,3.68392129377885,5.01942443847656,950,2.88716888427734,325,4.0491943359375,3.90521240234375,0,NaN
206993057,13,b_1,red,blue,X,no_color_change,no_figure_change,not_first,no_update,correct,69,1075,3081,2575,0,4.03965455835516,5.11124420166016,25,2.96391296386719,100,5.11124420166016,3.79302215576172,1,125
206993057,14,b_1,red,blue,X,no_color_change,no_figure_change,not_first,no_update,correct,41,1048,3053,2550,0,4.05193970420144,5.90164184570312,1825,2.94399261474609,1025,4.31977081298828,4.39640045166016,0,NaN
206993057,16,b_2,red,blue,X,color_change,figure_change,not_first,no_update,correct,387,1395,3400,1900,0,4.62468348051372,6.18031311035156,1100,3.31684112548828,125,3.31842041015625,4.21150207519531,0,NaN
206993057,17,b_2,blue,blue,Y,color_change,figure_change,not_first,update,correct,21,1027,3033,2475,0,4.47327093644576,6.10135650634766,1475,3.01693725585938,2100,5.30917358398438,3.72728729248047,1,125
206993057,18,b_2,blue,blue,X,no_color_change,figure_change,not_first,update,correct,236,1243,3248,2475,0,4.46035489169034,6.17790985107422,1550,2.99509429931641,550,4.51119232177734,3.73750305175781,0,NaN
206993057,19,b_2,blue,blue,Y,no_color_change,figure_change,not_first,update,correct,22,1030,3039,2725,0,4.21633486314253,6.052734375,2000,3.01537322998047,1575,3.72174835205078,4.93766021728516,0,NaN
206993057,20,b_2,red,blue,X,color_change,figure_change,not_first,no_update,correct,148,1154,3159,3100,0,4.37725552645597,6.01249694824219,1475,2.99836730957031,1600,4.48713684082031,5.82978820800781,0,NaN
206993057,21,b_2,blue,blue,X,color_change,no_figure_change,not_first,update,correct,21,1028,3034,2800,0,4.62666294791482,6.21951293945312,1700,3.34921264648438,575,4.60482025146484,4.49684906005859,0,NaN
206993057,22,b_2,blue,blue,X,no_color_change,no_figure_change,not_first,update,correct,22,1029,3033,2750,0,4.51043024930087,5.96718597412109,1850,3.12728118896484,1550,4.82450103759766,5.79510498046875,0,NaN
206993057,23,b_2,blue,blue,X,no_color_change,no_figure_change,not_first,update,correct,18,1024,3029,2450,0,5.03363886746493,6.41538238525391,1100,2.91656494140625,1700,5.77238464355469,5.35332489013672,0,NaN
206993057,24,b_2,blue,blue,X,no_color_change,no_figure_change,not_first,update,correct,5,1011,3015,2275,0,5.21568454395641,6.26490020751953,1025,2.99321746826172,1850,6.24987030029297,4.609375,0,NaN
206993057,25,b_2,blue,blue,Y,no_color_change,figure_change,not_first,update,correct,20,1028,3033,2500,0,4.57384768399325,6.24687957763672,775,3.04826354980469,1150,4.42942810058594,3.04971313476562,0,NaN
206993057,27,b_3,blue,blue,Y,no_color_change,no_figure_change,not_first,update,correct,26,1032,3039,3050,0,4.3066388910467,6.00588989257812,1850,2.9620361328125,1575,4.01844787597656,3.00510406494141,0,NaN
206993057,28,b_3,blue,blue,Y,no_color_change,no_figure_change,not_first,update,correct,12,1018,3023,2625,0,4.3640044819225,6.28773498535156,1125,2.86925506591797,600,4.26488494873047,4.39991760253906,0,NaN
206993057,29,b_3,red,blue,X,color_change,figure_change,not_first,no_update,correct,22,1029,3034,2275,0,4.67646650834517,6.49864959716797,1675,3.08995056152344,700,4.81935119628906,6.185546875,0,NaN
