bin,x_axis,tValues,pValues,pValues_bonf,BFs
1,0,NaN,NaN,1,NaN
2,25.2336448598131,-0.21467523885659,0.837130924205068,1,0.360131486199994
3,50.4672897196262,-1.23672291321392,0.262399561273093,1,0.62657854989056
4,75.7009345794392,-1.79565149935465,0.122689019531193,1,1.03949988909377
5,100.934579439252,-2.549138688407,0.0435411266701717,1,2.19842722674013
6,126.168224299065,-2.29077666132262,0.061878096788464,1,1.69673730541484
7,151.401869158878,-2.81527848276095,0.0305432647094342,1,2.86544584799329
8,176.635514018692,-1.66743402153225,0.146474551832529,1,0.91962094179777
9,201.869158878505,-1.81755553883098,0.1190227135146,1,1.06176311496889
10,227.102803738318,-1.65119535920397,0.149788964127225,1,0.905647373709414
11,252.336448598131,-0.837740933296078,0.434271538125948,1,0.467464265219148
12,277.570093457944,-0.0899430673180457,0.931259783168517,1,0.354404480578099
13,302.803738317757,-0.744541435797333,0.48467792773051,1,0.441910093367096
14,328.03738317757,-1.43637900356482,0.200916781044088,1,0.743693144324884
15,353.271028037383,-0.497801366156082,0.636339805169735,1,0.391431135264708
16,378.504672897196,-0.536527597682973,0.610893700369784,1,0.397826558372604
17,403.738317757009,-0.441291108341289,0.674460071971318,1,0.383050330354584
18,428.971962616822,0.1666174063039,0.873144307556752,1,0.357362898150405
19,454.205607476636,-0.0210840165857838,0.983862306644443,1,0.353258556489973
20,479.439252336449,-0.33286885171649,0.750556338918573,1,0.370008649426273
21,504.672897196262,-0.521621820589517,0.620620446049907,1,0.395301098746638
22,529.906542056075,0.0196247170785265,0.984979080101288,1,0.353249660644419
23,555.140186915888,0.443771788520664,0.672763092916053,1,0.383394981744163
24,580.373831775701,0.633731286675236,0.54963628461473,1,0.416316890028885
25,605.607476635514,-0.0395682543600034,0.969721082036435,1,0.353426462700312
26,630.841121495327,0.146809696594612,0.888090923937827,1,0.356427695881541
27,656.07476635514,0.345716449338556,0.741354877913087,1,0.371351082997638
28,681.308411214953,0.397804004274151,0.704542037442379,1,0.377348537258832
29,706.542056074766,-0.0022400043591367,0.998285355516172,1,0.353192743482384
30,731.775700934579,0.787450893638381,0.460983192032545,1,0.453198754336454
31,757.009345794393,-0.0458490954533984,0.964918435824169,1,0.353506828340965
32,782.242990654206,0.14247721433321,0.891367128408823,1,0.356239068792366
33,807.476635514019,0.820962178380465,0.443056045912083,1,0.4625778544761
34,832.710280373832,0.0771661291153354,0.941000286814034,1,0.354084232502211
35,857.943925233645,-0.0689921981213695,0.94723767606359,1,0.353905115605997
36,883.177570093458,-0.473803939960871,0.652388494636222,1,0.387736023663874
37,908.411214953271,-0.553808969998534,0.599724770878861,1,0.400855786393645
38,933.644859813084,-0.0569796661934557,0.956411543419175,1,0.353678314137254
39,958.878504672897,-0.199230591947539,0.848662459466149,1,0.359164218143909
40,984.11214953271,-0.472710737096874,0.653124564331308,1,0.387572509891819
41,1009.34579439252,-0.174742668695355,0.867029266178949,1,0.35778117273746
42,1034.57943925234,-0.336067302869353,0.748261324254282,1,0.370337839748333
43,1059.81308411215,-0.201959648795262,0.846621764100288,1,0.359329776025448
44,1085.04672897196,-0.673778297477518,0.525543339492835,1,0.42499195381965
45,1110.28037383178,-0.915678353138699,0.3951466508926,1,0.491890060812077
46,1135.51401869159,-0.713706912504369,0.502213246458292,1,0.434283341667375
47,1160.7476635514,-1.00081699185102,0.355553221813439,1,0.522001113611177
48,1185.98130841121,-1.21132265050461,0.271310960917053,1,0.613683744515441
49,1211.21495327103,-1.07757384714938,0.322629365337418,1,0.552445869118155
50,1236.44859813084,-0.688912045825745,0.516618696542104,1,0.428437058927998
51,1261.68224299065,-0.902914182927018,0.401365118349713,1,0.487690264298705
52,1286.91588785047,-0.796979929794535,0.455833805141021,1,0.455814759297114
53,1312.14953271028,-1.58344318535879,0.164409871854348,1,0.8500914972298
54,1337.38317757009,-2.151074900867,0.0749949231765903,1,1.47532924340782
55,1362.61682242991,-1.59091065950082,0.162733977396746,1,0.856002637375564
