bin,x_axis,tValues,pValues,pValues_bonf,BFs
1,0,NaN,NaN,1,NaN
2,25.2427184466019,-0.767114006665761,0.465048149522558,1,0.410258803513138
3,50.4854368932039,-0.00748563636045977,0.994210684321748,1,0.321630220259646
4,75.7281553398058,0.458214340159969,0.658988575188034,1,0.351531775492748
5,100.970873786408,-0.471826231051634,0.649651864219408,1,0.353394785957557
6,126.21359223301,-0.631850639539032,0.545112981088014,1,0.380108740904177
7,151.456310679612,0.562576521788734,0.589136134379096,1,0.367424499552282
8,176.699029126214,-0.27710690144907,0.788723559652067,1,0.332346540326672
9,201.941747572816,0.322880901590189,0.755062917547277,1,0.336241799448892
10,227.184466019417,1.08763079062682,0.308437083395501,1,0.515799247065277
11,252.427184466019,0.191257325271919,0.853088874167542,1,0.326700503081758
12,277.669902912621,0.535858055425651,0.606629512444321,1,0.362997273777621
13,302.912621359223,0.174234978072173,0.86600926110115,1,0.325832902398369
14,328.155339805825,0.354220148599172,0.732329018365472,1,0.339273159048966
15,353.398058252427,-0.208895135746516,0.839750985369993,1,0.327686670850065
16,378.640776699029,-0.28712256011369,0.781314994954479,1,0.333145469620846
17,403.883495145631,-0.448535066542987,0.665666862894253,1,0.350244209310778
18,429.126213592233,0.123899695117392,0.904451160919642,1,0.323746809798428
19,454.368932038835,0.32326981170726,0.754779178750025,1,0.336277587264007
20,479.611650485437,0.364527425822164,0.724911695083534,1,0.340335945380525
21,504.854368932039,0.223348024570858,0.828862273776556,1,0.328561297625618
22,530.097087378641,0.302616788564569,0.769900866806712,1,0.334440122919315
23,555.339805825243,0.137985927577271,0.893661448900664,1,0.324258752900086
24,580.582524271845,0.0806767106629568,0.937680834166911,1,0.322521987481044
25,605.825242718447,-0.1667661760439,0.871692084543727,1,0.325478201940781
26,631.067961165049,0.182491742127786,0.859736549870014,1,0.326243442702231
27,656.31067961165,-0.44206171079359,0.670151031898352,1,0.349400234292346
28,681.553398058252,-0.371695569162313,0.71977145659492,1,0.341094438653304
29,706.796116504854,-0.194878855141335,0.850345973803821,1,0.326895733466227
30,732.038834951456,0.555697014216966,0.593613688769829,1,0.366260364171827
31,757.281553398058,-0.271753606860208,0.792692839724539,1,0.331931678168427
32,782.52427184466,-0.0517023947924197,0.960033499842117,1,0.321991698326473
33,807.766990291262,-0.639931326457112,0.540107043846257,1,0.38170516141984
34,833.009708737864,-0.433033335137472,0.676428628611333,1,0.348245935952052
35,858.252427184466,-0.538822018243657,0.604675246479546,1,0.363475970339381
36,883.495145631068,-0.714903293945871,0.494999196852483,1,0.39773615861468
37,908.73786407767,-0.0826364262785393,0.936170865823188,1,0.322566263033696
38,933.980582524272,0.215057945877413,0.835103319717504,1,0.328052267210411
39,959.223300970874,-0.363145336905487,0.725904502969624,1,0.340191532274278
40,984.466019417476,-0.148576088475315,0.885564998019678,1,0.3246803251502
41,1009.70873786408,-0.590812195348403,0.57095627350746,1,0.372381089883774
42,1034.95145631068,-0.146794740568445,0.88692591234279,1,0.32460720624754
43,1060.19417475728,-0.15524057515547,0.880477084407534,1,0.324961811163514
44,1085.43689320388,0.104439728874384,0.91939134409682,1,0.323130908672696
45,1110.67961165049,-0.13292524162302,0.897535227393187,1,0.324068425337635
46,1135.92233009709,-0.347929468406674,0.736870733825036,1,0.338640605763856
47,1161.16504854369,0.0388312916053633,0.969976443291421,1,0.321830714811661
48,1186.40776699029,-0.0939476819230886,0.927461071998818,1,0.322842678687317
49,1211.65048543689,-0.0456464089366788,0.964710942685885,1,0.321910245101831
50,1236.8932038835,0.19009149224883,0.853972315891208,1,0.326638451270926
51,1262.1359223301,-0.0113626285429614,0.991212378064005,1,0.321640309587396
52,1287.3786407767,-0.203705904493522,0.843669632444361,1,0.327387284778369
53,1312.6213592233,-0.340944511803091,0.741926615278561,1,0.337952455699972
54,1337.8640776699,-0.319606977783296,0.757453052610788,1,0.335942342283977
55,1363.1067961165,0.220282987547865,0.831168255226539,1,0.328370789698577
56,1388.34951456311,-0.217959971543489,0.832917138406984,1,0.328228206254213
57,1413.59223300971,0.559216582065777,0.591320634539479,1,0.366853826660021
58,1438.83495145631,0.532307638645788,0.608974892432007,1,0.362427910668823
59,1464.07766990291,-0.00429951652784756,0.996674773861695,1,0.321625036008052
60,1489.32038834951,0.479154075224677,0.644652523597223,1,0.3544232332262
61,1514.56310679612,0.100905629594907,0.922108459128377,1,0.323030397023013
62,1539.80582524272,-0.0403873146805484,0.968774079683667,1,0.32184774153168
63,1565.04854368932,0.302688493468387,0.769848179939685,1,0.334446280869533
64,1590.29126213592,-0.624984014812449,0.549388403880035,1,0.378771714295244
65,1615.53398058252,-0.0705428239101463,0.945493171203128,1,0.322310047184512
66,1640.77669902913,0.29002925392321,0.779169320671396,1,0.333382898446171
67,1666.01941747573,0.559752577148168,0.590971853077811,1,0.366944592842282
68,1691.26213592233,-0.344552653419263,0.739313270783135,1,0.338306061424412
69,1716.50485436893,-0.149915646016074,0.88454186863636,1,0.324735898550778
70,1741.74757281553,-0.155373982626048,0.880375295674954,1,0.324967573707762
71,1766.99029126214,0.28564896831581,0.782403539723071,1,0.333026059632099
72,1792.23300970874,0.201087825610842,0.845648441809556,1,0.327239166734813
73,1817.47572815534,-0.198352302995204,0.847717263952636,1,0.327086500010526
74,1842.71844660194,0.573983626965677,0.581753080593581,1,0.369392181402045
75,1867.96116504854,0.195301450886622,0.850026045628374,1,0.326918758822067
76,1893.20388349515,-0.0735935161446661,0.94314065357425,1,0.322370850961147
77,1918.44660194175,0.043633179454273,0.966266226053278,1,0.321885414438585
78,1943.68932038835,-0.186733286351945,0.856518309008796,1,0.326461875170649
79,1968.93203883495,0.0865555368535466,0.933152007052443,1,0.322658007707717
80,1994.17475728155,-0.00463092000879607,0.996418469934281,1,0.321625444624883
81,2019.41747572816,0.567240224418681,0.586111380661568,1,0.368223313822612
82,2044.66019417476,0.484080910184822,0.64130200408873,1,0.355124807251172
83,2069.90291262136,-0.721316548570436,0.491254654011427,1,0.399212665098213
84,2095.14563106796,-1.00259836845614,0.345412226773484,1,0.4824699000002
85,2120.38834951456,-1.55960893138637,0.1574720330029,1,0.796882223752017
86,2145.63106796117,-0.673642053312178,0.519523262954558,1,0.388637382595221
87,2170.87378640777,-1.02559388041928,0.339212366343117,1,0.509930146126735
88,2196.11650485437,-0.526584404319113,0.614750218638399,1,0.377546783428885
89,2221.35922330097,-0.157149593872513,0.879563698283501,1,0.339795622292566
90,2246.60194174757,-1.15746268231042,0.285047847599958,1,0.565852474338388
91,2271.84466019417,-1.18547098793498,0.274509258989649,1,0.579130890373375
92,2297.08737864078,-0.696150683819242,0.50878195485933,1,0.410481876699256
93,2322.33009708738,-1.04997337754914,0.328622211507562,1,0.519487989898297
94,2347.57281553398,-0.660527420372276,0.533439140574344,1,0.422051114755815
95,2372.81553398058,-1.20963523229068,0.293018912211969,1,0.666399579649253
96,2398.05825242718,-1.10671181657891,0.330492946262471,1,0.61952397507852
97,2423.30097087379,-1.17390195287105,0.305557282910357,1,0.649525403635269
98,2448.54368932039,-1.1831052369638,0.302280778170221,1,0.653809687043777
99,2473.78640776699,0.0192030179162092,0.986422667434874,1,0.467279487998214
100,2499.02912621359,-0.0655256653285979,0.953716012449434,1,0.468093012153566
101,2524.27184466019,-0.163943265772054,0.884845784098047,1,0.472764649600226
102,2549.5145631068,-0.101778854970355,0.928217139877871,1,0.469349246310192
103,2574.7572815534,-0.71360209425418,0.549509063469978,1,0.568947747819369
