device_time_stamp,system_time_stamp,UTC,left_gaze_point_on_display_area_x,left_gaze_point_on_display_area_y,left_gaze_point_in_user_coordinate_system_x,left_gaze_point_in_user_coordinate_system_y,left_gaze_point_in_user_coordinate_system_z,left_gaze_origin_in_trackbox_coordinate_system_x,left_gaze_origin_in_trackbox_coordinate_system_y,left_gaze_origin_in_trackbox_coordinate_system_z,left_gaze_origin_in_user_coordinate_system_x,left_gaze_origin_in_user_coordinate_system_y,left_gaze_origin_in_user_coordinate_system_z,left_pupil_diameter,left_pupil_validity,left_gaze_origin_validity,left_gaze_point_validity,right_gaze_point_on_display_area_x,right_gaze_point_on_display_area_y,right_gaze_point_in_user_coordinate_system_x,right_gaze_point_in_user_coordinate_system_y,right_gaze_point_in_user_coordinate_system_z,right_gaze_origin_in_trackbox_coordinate_system_x,right_gaze_origin_in_trackbox_coordinate_system_y,right_gaze_origin_in_trackbox_coordinate_system_z,right_gaze_origin_in_user_coordinate_system_x,right_gaze_origin_in_user_coordinate_system_y,right_gaze_origin_in_user_coordinate_system_z,right_pupil_diameter,right_pupil_validity,right_gaze_origin_validity,right_gaze_point_validity
3076232486,5617744982636,14185,0.42538926005363464,0.31672269105911255,-28.2568359375,201.9263916015625,69.22076416015625,0.5713135600090027,0.489621639251709,0.4776346981525421,-32.11272430419922,4.6734113693237305,643.2904052734375,3.1163482666015625,1,1,1,0.5252641439437866,0.34587109088897705,9.176559448242188,193.8759002685547,65.80352783203125,0.42768746614456177,0.4983828365802765,0.4772110879421234,32.55613327026367,0.7280766367912292,643.163330078125,3.2169647216796875,1,1,1
3076240789,5617744990939,14193,0.41875213384628296,0.3057529628276825,-30.74444580078125,204.95611572265625,70.50680541992188,0.5712767839431763,0.4896251857280731,0.4774719178676605,-32.093727111816406,4.671457290649414,643.2415771484375,,0,1,1,0.5251080989837646,0.34925377368927,9.118072509765625,192.941650390625,65.40695190429688,0.42761218547821045,0.4983733594417572,0.47720134258270264,32.58987808227539,0.7323277592658997,643.160400390625,,0,1,1
3076249137,5617744999287,14202,0.4181007742881775,0.31183260679244995,-30.98858642578125,203.2769775390625,69.79405212402344,0.5713604092597961,0.4896302819252014,0.4774770140647888,-32.131465911865234,4.669167995452881,643.2431030273438,,0,1,1,0.525628387928009,0.35019367933273315,9.313079833984375,192.68203735351562,65.29676818847656,0.42775866389274597,0.49831143021583557,0.47746703028678894,32.52796173095703,0.7603042721748352,643.2401123046875,,0,1,1
3076257484,5617745007634,14211,0.42217084765434265,0.30890971422195435,-29.463104248046875,204.08425903320312,70.13671875,0.5713120698928833,0.48956498503685,0.47756654024124146,-32.11104202270508,4.6987738609313965,643.2699584960938,3.0651702880859375,1,1,1,0.5272929072380066,0.3495333790779114,9.93695068359375,192.86441040039062,65.37417602539062,0.42773231863975525,0.4982684552669525,0.4777691662311554,32.54441452026367,0.7797648310661316,643.3307495117188,3.2113037109375,1,1,1
3076265812,5617745015962,14219,0.4235811233520508,0.3153635561466217,-28.934539794921875,202.30177307128906,69.38009643554688,0.5712788105010986,0.48958998918533325,0.4773968458175659,-32.09352111816406,4.687139511108398,643.2190551757812,,0,1,1,0.525397539138794,0.34690335392951965,9.2265625,193.59080505371094,65.68251037597656,0.4277285933494568,0.4982832074165344,0.477700412273407,32.54505157470703,0.7730976939201355,643.3101196289062,,0,1,1
3076274119,5617745024270,14227,0.42413169145584106,0.31832724809646606,-28.728179931640625,201.4832305908203,69.03265380859375,0.5713761448860168,0.4896601438522339,0.47743773460388184,-32.13795852661133,4.655636787414551,643.2313232421875,,0,1,1,0.526636004447937,0.3446926772594452,9.690750122070312,194.2013702392578,65.94168090820312,0.4278293251991272,0.4983013868331909,0.4778163731098175,32.50144958496094,0.7649542093276978,643.3449096679688,,0,1,1
3076282455,5617745032606,14236,0.4214577078819275,0.31942394375801086,-29.730392456054688,201.18032836914062,68.90408325195312,0.5713589191436768,0.4896272122859955,0.4776064157485962,-32.13274002075195,4.670835494995117,643.2819213867188,3.1067047119140625,1,1,1,0.5228579044342041,0.3473656475543976,8.274703979492188,193.46311950683594,65.62831115722656,0.4278060793876648,0.4983242452144623,0.4778975546360016,32.51313781738281,0.7546849846839905,643.3692626953125,3.180999755859375,1,1,1
3076290786,5617745040936,14244,0.4223763346672058,0.3167073726654053,-29.386093139648438,201.93063354492188,69.2225570678711,0.5713487863540649,0.4896831810474396,0.47752970457077026,-32.127017974853516,4.645466327667236,643.2589111328125,,0,1,1,0.5238885283470154,0.34521037340164185,8.660980224609375,194.05838012695312,65.8809814453125,0.427831768989563,0.4983671307563782,0.4776342809200287,32.49757766723633,0.7352851629257202,643.290283203125,,0,1,1
3076299142,5617745049293,14252,0.4180227816104889,0.31635338068008423,-31.017822265625,202.0283966064453,69.26405334472656,0.5714377760887146,0.48971986770629883,0.47771525382995605,-32.169864654541016,4.629354000091553,643.3145751953125,,0,1,1,0.5215486884117126,0.34969115257263184,7.78399658203125,192.82083129882812,65.35568237304688,0.4279407560825348,0.4983524978160858,0.47759929299354553,32.44797897338867,0.7418631911277771,643.27978515625,,0,1,1
3076307477,5617745057628,14261,0.4196082353591919,0.31792402267456055,-30.423583984375,201.5946044921875,69.07992553710938,0.5714253783226013,0.48964744806289673,0.4780373275279999,-32.16911697387695,4.662668704986572,643.4111938476562,3.10223388671875,1,1,1,0.5210497379302979,0.3576463758945465,7.5970001220703125,190.62368774414062,64.42304229736328,0.42792460322380066,0.49828705191612244,0.47756266593933105,32.45469665527344,0.7713159322738647,643.268798828125,3.2179107666015625,1,1,1
