,bin,time(ms),not first & no update & correct,not first & update & correct,
314919309,69,1715,0.32385,0.10192,
314919309,70,1740,0.28461,0.065886,
314919309,71,1765,0.29732,0.06444,
314919309,72,1791,0.25166,0.043655,
314919309,73,1816,0.22546,0.045145,
314919309,74,1841,0.21619,0.022027,
314919309,75,1866,0.14647,0.017213,
314919309,76,1891,0.10669,0.018983,
314919309,77,1917,0.10242,-0.00099247,
314919309,78,1942,0.055177,-0.024294,
314919309,79,1967,0.050446,-0.026624,
314919309,80,1992,0.021114,-0.061789,
314919309,81,2018,0.025789,-0.077621,
314919309,82,2043,0.019599,-0.083437,
314919309,83,2068,0.012335,-0.16495,
314919309,84,2093,-0.024824,-0.12648,
314919309,85,2118,-0.040129,-0.17979,
314919309,86,2144,-0.06861,-0.22026,
314919309,87,2169,-0.054606,-0.20157,
314919309,88,2194,-0.059589,-0.24149,
314919309,89,2219,-0.078748,-0.27085,
314919309,90,2245,-0.057628,-0.2568,
314919309,91,2270,-0.05669,-0.29352,
314919309,92,2295,-0.063363,-0.27258,
314919309,93,2320,-0.061361,-0.2854,
314919309,94,2345,-0.064553,-0.27596,
314919309,95,2371,-0.049452,-0.26479,
314919309,96,2396,-0.020681,-0.30685,
314919309,97,2421,-0.010212,-0.32989,
314919309,98,2446,-0.022167,-0.2969,
314919309,99,2471,0.0073465,-0.31228,
314919309,100,2497,-0.012566,-0.30008,
314919309,101,2522,0.0039529,-0.27758,
314919309,102,2547,-0.0080785,-0.32337,
314919309,103,2572,-0.0084754,-0.32628,
314919309,104,2598,0.017809,-0.31874,
314919309,105,2623,0.023639,-0.31401,
314919309,106,2648,0.048059,-0.28848,
314919309,107,2673,0.0049393,-0.31118,
314919309,108,2698,0.029121,-0.27205,
314919309,109,2724,0.04973,-0.28578,
314919309,110,2749,0.042856,
314919309,111,2774,-0.012324,
314919309,112,2799,0.0081207,
314919309,113,2825,-0.024947,
314919309,114,2850,0.024768,
314919309,115,2875,0.03316,
318657061,1,0,0,0,
318657061,2,25,-0.011433,0.060907,
318657061,3,50,-0.036772,0.05059,
318657061,4,76,-0.029166,0.09203,
318657061,5,101,-0.02926,0.076222,
318657061,6,126,0.0084127,0.089326,
318657061,7,151,-0.014662,0.082324,
318657061,8,176,0.02577,0.089275,
318657061,9,202,0.014399,0.1135,
318657061,10,227,0.035463,0.11734,
318657061,11,252,0.055263,0.10307,
318657061,12,277,0.045148,0.1151,
318657061,13,303,0.048714,0.12419,
318657061,14,328,0.062382,0.14775,
318657061,15,353,0.011633,0.14407,
318657061,16,378,0.011699,0.1304,
318657061,17,403,0.039314,0.1382,
318657061,18,429,0.019321,0.12972,
318657061,19,454,0.036899,0.12256,
318657061,20,479,-0.010062,0.10583,
318657061,21,504,-0.007205,0.14262,
318657061,22,529,-0.031929,0.12512,
318657061,23,555,-0.05755,0.097945,
318657061,24,580,-0.042627,0.11884,
318657061,25,605,-0.021678,0.13417,
318657061,26,630,-0.02463,0.11987,
318657061,27,656,-0.032479,0.13983,
318657061,28,681,-0.047169,0.11622,
318657061,29,706,-0.029903,0.094365,
318657061,30,731,-0.018723,0.091812,
318657061,31,756,-0.025839,0.12941,
318657061,32,782,-0.016011,0.11175,
318657061,33,807,0.0074472,0.10832,
318657061,34,832,-0.062932,0.12997,
318657061,35,857,0.021159,0.083734,
318657061,36,882,-0.016465,0.072882,
318657061,37,908,-0.023531,0.095967,
318657061,38,933,0.0052875,0.073251,
318657061,39,958,-0.042482,0.048007,
318657061,40,983,0.012682,0.080482,
318657061,41,1009,-0.0084268,0.058341,
318657061,42,1034,0.022452,0.078403,
318657061,43,1059,0.023617,0.062991,
318657061,44,1084,0.037976,0.058854,
318657061,45,1109,0.017986,0.038946,
318657061,46,1135,0.019108,0.061818,
318657061,47,1160,0.051324,0.056641,
318657061,48,1185,0.030383,0.059107,
318657061,49,1210,0.025028,0.059144,
318657061,50,1235,0.048574,0.099837,
318657061,51,1261,0.02232,0.066527,
318657061,52,1286,0.028418,0.054176,
318657061,53,1311,0.055116,0.046153,
318657061,54,1336,0.06081,0.045247,
318657061,55,1362,0.039091,0.048258,
318657061,56,1387,-0.0049689,0.051767,
318657061,57,1412,0.01275,0.021288,
318657061,58,1437,0.0010643,0.030168,
318657061,59,1462,-0.019381,0.02743,
318657061,60,1488,-0.022603,-0.026598,
318657061,61,1513,-0.026139,-0.018084,
318657061,62,1538,-0.059268,-0.0092007,
318657061,63,1563,-0.046998,-0.093283,
318657061,64,1588,-0.063398,-0.10389,
318657061,65,1614,-0.042933,-0.086922,
318657061,66,1639,-0.036022,-0.051768,
318657061,67,1664,-0.057897,-0.099716,
318657061,68,1689,-0.06978,-0.089751,
318657061,69,1715,-0.088647,-0.10132,
318657061,70,1740,-0.03747,-0.12581,
318657061,71,1765,-0.026061,-0.082792,
318657061,72,1790,-0.028372,-0.095255,
318657061,73,1815,-0.033366,-0.1025,
318657061,74,1841,-0.036144,-0.088184,
318657061,75,1866,-0.033874,-0.092254,
318657061,76,1891,-0.051285,-0.05536,
318657061,77,1916,-0.063421,-0.053164,
318657061,78,1941,-0.094961,-0.058917,
318657061,79,1967,-0.060098,-0.095193,
318657061,80,1992,-0.09004,-0.032423,
318657061,81,2017,-0.071596,-0.055884,
318657061,82,2042,-0.10173,-0.042633,
318657061,83,2068,-0.13261,-0.047854,
318657061,84,2093,-0.10106,-0.093648,
318657061,85,2118,-0.10367,-0.068605,
318657061,86,2143,-0.1122,-0.051355,
318657061,87,2168,-0.096744,-0.11812,
318657061,88,2194,-0.11476,-0.061377,
318657061,89,2219,-0.089219,-0.074826,
318657061,90,2244,-0.11461,-0.12862,
318657061,91,2269,-0.12266,-0.11572,
318657061,92,2294,-0.099816,-0.089885,
318657061,93,2320,-0.086191,-0.11676,
318657061,94,2345,-0.098953,-0.10217,
318657061,95,2370,-0.098512,-0.16696,
318657061,96,2395,-0.11866,-0.16883,
318657061,97,2421,-0.1116,-0.18117,
318657061,98,2446,-0.09281,-0.19887,
318657061,99,2471,-0.092083,-0.19094,
318657061,100,2496,-0.087396,-0.21125,
318657061,101,2521,-0.073834,-0.19413,
318657061,102,2547,-0.071819,-0.21598,
318657061,103,2572,-0.041791,-0.21559,
318657061,104,2597,-0.088711,-0.22442,
318657061,105,2622,-0.086524,-0.24597,
318657061,106,2647,-0.084718,-0.30768,
318657061,107,2673,-0.077972,-0.31816,
318657061,108,2698,-0.095238,-0.26997,
318657061,109,2723,-0.090112,-0.26544,
318657061,110,2748,-0.079438,-0.26342,
318657061,111,2774,-0.050044,-0.26312,
318657061,112,2799,-0.049757,-0.21421,
318657061,113,2824,-0.052714,-0.21209,
318657061,114,2849,-0.052174,-0.24018,
318657061,115,2874,-0.06785,-0.23241,
318657061,116,2900,-0.090143,-0.22223,
318657061,117,2925,-0.060867,-0.20446,
318657061,118,2950,-0.073243,-0.206,
324124114,1,0,0,0,
324124114,2,25,-0.05047,0.0052468,
324124114,3,51,-0.01576,-0.027864,
324124114,4,76,-0.026127,-0.027746,
324124114,5,101,-0.048239,0.015534,
324124114,6,126,-0.037318,0.0026165,
324124114,7,152,-0.0045609,0.044191,
324124114,8,177,-0.069416,0.016956,
324124114,9,202,-0.017065,0.067109,
324124114,10,227,0.0089583,0.049352,
324124114,11,253,0.024498,0.048101,
324124114,12,278,0.068212,0.033969,
324124114,13,303,0.049152,0.05731,
324124114,14,328,0.045433,0.088026,
324124114,15,354,0.057716,0.052808,
324124114,16,379,0.10798,0.067817,
324124114,17,404,0.11968,0.072278,
324124114,18,429,0.12197,0.061109,
324124114,19,455,0.11514,0.079578,
324124114,20,480,0.11486,0.11173,
324124114,21,505,0.14331,0.079354,
324124114,22,531,0.13342,0.11806,
324124114,23,556,0.10903,0.096884,
324124114,24,581,0.19632,0.10116,
324124114,25,606,0.19177,0.11049,
324124114,26,632,0.18685,0.095187,
324124114,27,657,0.20291,0.090442,
324124114,28,682,0.22269,0.086757,
324124114,29,707,0.1768,0.15271,
324124114,30,733,0.19152,0.099154,
324124114,31,758,0.22032,0.14726,
324124114,32,783,0.2051,0.15264,
324124114,33,808,0.22045,0.19129,
324124114,34,834,0.17031,0.13471,
324124114,35,859,0.16337,0.16056,
324124114,36,884,0.1874,0.097377,
324124114,37,909,0.12296,0.22062,
324124114,38,935,0.15149,0.15926,
324124114,39,960,0.12757,0.13781,
324124114,40,985,0.16669,0.16022,
324124114,41,1011,0.1214,0.14719,
324124114,42,1036,0.11538,0.15235,
324124114,43,1061,0.10908,0.14625,
324124114,44,1086,0.13917,0.1498,
324124114,45,1112,0.15285,0.16795,
324124114,46,1137,0.17412,0.16783,
324124114,47,1162,0.1528,0.18942,
324124114,48,1187,0.16345,0.17197,
324124114,49,1213,0.16611,0.13632,
324124114,50,1238,0.19118,0.11106,
324124114,51,1263,0.16432,0.13618,
324124114,52,1288,0.17182,0.077118,
324124114,53,1314,0.15832,0.10204,
324124114,54,1339,0.13199,0.10174,
324124114,55,1364,0.14428,0.030736,
324124114,56,1389,0.17237,0.060076,
324124114,57,1415,0.1623,0.034655,
324124114,58,1440,0.18933,0.074965,
324124114,59,1465,0.15427,-0.0085403,
324124114,60,1491,0.16522,0.011729,
324124114,61,1516,0.16407,-0.025329,
324124114,62,1541,0.10949,-0.026048,
324124114,63,1566,0.11204,-0.084266,
324124114,64,1592,0.1233,-0.056396,
324124114,65,1617,0.11062,-0.050495,
324124114,66,1642,0.081325,-0.072432,
324124114,67,1667,0.062238,-0.017364,
324124114,68,1693,0.046592,-0.098354,
324124114,69,1718,0.029242,-0.10753,
324124114,70,1743,0.050946,-0.14362,
324124114,71,1768,0.037024,-0.17022,
324124114,72,1794,0.082183,-0.11237,
324124114,73,1819,0.081389,-0.084409,
324124114,74,1844,0.094787,-0.078746,
324124114,75,1869,0.064347,-0.092464,
324124114,76,1895,0.026008,-0.090663,
324124114,77,1920,0.069558,-0.075644,
324124114,78,1945,0.040404,-0.069885,
324124114,79,1971,-0.011559,-0.080859,
324124114,80,1996,0.036094,-0.16056,
324124114,81,2021,-0.016019,-0.10422,
324124114,82,2046,0.0071583,-0.12649,
324124114,83,2072,-0.025708,-0.033154,
324124114,84,2097,0.0093309,-0.0054389,
324124114,85,2122,-0.051399,-0.066554,
324124114,86,2147,-0.055269,-0.13347,
324124114,87,2173,-0.033687,-0.083509,
324124114,88,2198,-0.03067,-0.11225,
324124114,89,2223,-0.015912,-0.077002,
324124114,90,2248,-0.0066435,-0.083908,
324124114,91,2274,-0.025315,-0.11989,
324124114,92,2299,-0.019119,-0.041845,
324124114,93,2324,0.0037764,-0.028038,
324124114,94,2349,-0.020235,-0.026558,
324124114,95,2375,-0.011685,
324124114,96,2400,-0.084349,
