bin,x_axis,tValues,pValues,pValues_bonf,BFs
1,0,0.654251876518752,0.631168966491691,1,0.62559805148701
2,25.2212389380531,35.7246774406957,0.0178155164131902,1,3.20992956828513
3,50.4424778761062,1.78106462852281,0.325695028166648,1,0.978395968606083
4,75.6637168141593,16.4738500314376,0.038596901389759,1,2.59430818042997
5,100.884955752212,0.876354683076964,0.541890487913681,1,0.690994687669408
6,126.106194690265,2.91821663914711,0.21017008435125,1,1.28006625346194
7,151.327433628319,-1.82842556431995,0.318611896095788,1,0.992616668094541
8,176.548672566372,-0.0959576923965837,0.939097905292276,1,0.525719230120017
9,201.769911504425,-2.22471923325899,0.268929724959616,1,1.1059116769224
10,226.991150442478,1.26978978798584,0.424684012817448,1,0.817326647483399
11,252.212389380531,0.183208593590365,0.884645077657472,1,0.532308113349304
12,277.433628318584,0.198888633725174,0.875014534315705,1,0.533911290577639
13,302.654867256637,-0.682702177044725,0.618650683242464,1,0.633493929030306
14,327.87610619469,-1.35170191321341,0.40549261353721,1,0.843835785019774
15,353.097345132743,-1.93915560040394,0.303107019760729,1,1.02530810142782
16,378.318584070796,0.208431914714751,0.8691810870175,1,0.534947800601998
17,403.53982300885,-0.0273302435567546,0.982605356636966,1,0.52340322060884
18,428.761061946903,0.609941628068687,0.651324960957391,1,0.613664616695336
19,453.982300884956,-1.93159806386862,0.304120843715876,1,1.02310203510211
20,479.203539823009,-0.395364335255268,0.760310276335179,1,0.563866540927645
21,504.424778761062,0.0240219055001794,0.98471012055443,1,0.523356570234659
22,529.646017699115,0.132134545024352,0.916365032933079,1,0.527964304592967
23,554.867256637168,-0.445801749545068,0.733028928702854,1,0.574189740228805
24,580.088495575221,0.0862288999728163,0.945240429461203,1,0.525235235699298
25,605.309734513274,0.710382574072378,0.606785304096418,1,0.641335827817288
26,630.530973451327,0.156714665465475,0.901037264633824,1,0.52988536623343
27,655.75221238938,0.0115478986405781,0.992648706159214,1,0.523234707370258
28,680.973451327434,0.116227010906343,0.926338092935567,1,0.526891054291937
29,706.194690265487,-0.0709990393776373,0.954876326821198,1,0.524580376401535
30,731.41592920354,1.31222153890013,0.414553433563022,1,0.831076700555043
31,756.637168141593,-0.0820190712127417,0.947901652803324,1,0.525041651281671
32,781.858407079646,-0.187781417472652,0.881830767704401,1,0.532762755229295
33,807.079646017699,0.163522430614586,0.896811657328706,1,0.530473282799254
34,832.300884955752,-170.082516113662,0.00374296224797566,0.48284212998886,4.45430058241462
35,857.522123893805,-2.44866579039531,0.246826670951872,1,1.16539015923937
36,882.743362831858,-291.508109597417,0.00218387500793682,0.283903751031787,4.88410815154292
37,907.964601769911,-0.71151038077581,0.606308379257039,1,0.641658493850841
38,933.185840707965,-0.469485312030886,0.720562601347887,1,0.579357801248432
39,958.407079646018,-1.33652041785558,0.408936219448275,1,0.838934100311116
40,983.628318584071,-1.44641137469339,0.385096370591342,1,0.874252081273408
41,1008.84955752212,-2.92470541300906,0.209736847431807,1,1.28156181047624
42,1034.07079646018,-1.80069864736692,0.322724066310331,1,0.984308328184277
43,1059.29203539823,-0.939664766751836,0.519796318316403,1,0.71081590017937
44,1084.51327433628,0.0703377990249705,0.955295193657385,1,0.52455479467125
45,1109.73451327434,-0.144994298323252,0.908332585847937,1,0.528929803969785
46,1134.95575221239,0.18099213672457,0.886010828399307,1,0.532091587505072
47,1160.17699115044,4.16818215183764,0.149900064896895,1,1.53114900386389
48,1185.3982300885,0.427483233200602,0.742823382114186,1,0.570330194276014
49,1210.61946902655,0.842101344921671,0.554435820062407,1,0.680438338050702
50,1235.8407079646,0.46935061552648,0.720632868264225,1,0.5793278555592
51,1261.06194690265,2.04980240350248,0.28895024631959,1,1.05717759581348
52,1286.28318584071,5.32949742943512,0.118079163664859,1,1.71387725029493
53,1311.50442477876,0.955632634785039,0.514440492057962,1,0.71586856707268
54,1336.72566371681,-0.473189175516997,0.718633267669998,1,0.580183678803675
55,1361.94690265487,0.962238566225601,0.512249636144484,1,0.717964305730546
56,1387.16814159292,1.15705887778696,0.453728359589847,1,0.78071193380653
57,1412.38938053097,0.910580413034758,0.529773552792882,1,0.701665064994241
58,1437.61061946903,0.251589080440635,0.843089964033193,1,0.540197636996858
59,1462.83185840708,0.221210786490815,0.861404755525735,1,0.536406955720528
60,1488.05309734513,-0.141981093997136,0.910212152130825,1,0.528695764533013
61,1513.27433628319,0.747156624084956,0.591494548186826,1,0.651976195382029
62,1538.49557522124,0.640562990422743,0.637309766653006,1,0.621862268343191
63,1563.71681415929,0.521467043743139,0.693993817595442,1,0.591363766352693
64,1588.93805309735,0.357278281968284,0.781547719019904,1,0.556729011915222
65,1614.1592920354,0.279085480985726,0.826737264389847,1,0.54401008910073
66,1639.38053097345,0.275948374486747,0.828591594870959,1,0.543557172762213
67,1664.6017699115,-0.153492502344058,0.903040366940445,1,0.529615509322414
