bin,x_axis,tValues,pValues,pValues_bonf,BFs
1,0,NaN,NaN,1,NaN
2,25.2403846153846,-1.36248269414852,0.210162507122827,1,0.656705224450201
3,50.4807692307692,-1.23917273349621,0.250401760112683,1,0.586618003091281
4,75.7211538461538,-2.50974091053032,0.0363856152934614,1,2.32237463785903
5,100.961538461538,-1.65718964531218,0.136070221827082,1,0.881453381226515
6,126.201923076923,-2.22069091853598,0.0571205104500432,1,1.65230442903376
7,151.442307692308,-2.15718345474985,0.0630655479361145,1,1.53495279295571
8,176.682692307692,-1.43430445533698,0.189395341953509,1,0.703446981371368
9,201.923076923077,-1.13384048862171,0.289693147958465,1,0.535763026432234
10,227.163461538462,-0.951997884222537,0.368970921527961,1,0.464589635130059
11,252.403846153846,-0.827041737885553,0.43218819263306,1,0.426095923947957
12,277.644230769231,0.0753803050977394,0.941763059282552,1,0.322407662816075
13,302.884615384615,-0.446061688097987,0.667378525181641,1,0.349920122163744
14,328.125,-1.17715646289031,0.272965941797839,1,0.555743903970263
15,353.365384615385,-0.628883110850697,0.546958250665657,1,0.379528726302275
16,378.605769230769,0.431503446753948,0.677495078734779,1,0.348052956251346
17,403.846153846154,0.647660681988175,0.535344603486006,1,0.383255604416256
18,429.086538461538,0.608444077982386,0.559767575710185,1,0.375624176887577
19,454.326923076923,1.21603857574823,0.258631186820323,1,0.574778411071103
20,479.567307692308,0.229733169633526,0.824064100151763,1,0.328966877760536
21,504.807692307692,0.0398575879882277,0.969183398488493,1,0.321841869852477
22,530.048076923077,0.6169939839117,0.55438812573312,1,0.377238390973912
23,555.288461538462,0.301520719263988,0.770706387666575,1,0.334346184905464
24,580.528846153846,0.62734659905079,0.547915137446853,1,0.379229723587148
25,605.769230769231,-0.663666624868522,0.52556351030999,1,0.386539827249843
26,631.009615384615,-0.631034816250699,0.545619907778628,1,0.379948951440416
27,656.25,0.421342073046592,0.684597890851583,1,0.346790380073108
28,681.490384615385,0.391144524870134,0.705901571860124,1,0.343233133089497
29,706.730769230769,-0.363427338285934,0.725701885627483,1,0.340220950309294
30,731.971153846154,0.561154915563769,0.590059862720634,1,0.367182552486154
31,757.211538461538,0.665563321568359,0.524411733763533,1,0.38693563428948
32,782.451923076923,-0.617064196864915,0.554344074495184,1,0.377251760481197
33,807.692307692308,-0.0708878277780844,0.945227095145115,1,0.322316794030563
34,832.932692307692,0.305602709377215,0.767707970375333,1,0.334697853091372
35,858.173076923077,0.50066637186125,0.630087430452841,1,0.357546695641435
36,883.413461538462,-0.604202102193335,0.562447764870395,1,0.374833420879755
37,908.653846153846,-0.999883940377162,0.34664634225301,1,0.481474970527871
38,933.894230769231,0.195368950670601,0.849974947323389,1,0.326922441308359
39,959.134615384615,-0.994115318910422,0.349280188455401,1,0.479374252796747
40,984.375,-0.721011515014567,0.491432342649737,1,0.399142052609351
41,1009.61538461538,-0.775220843751713,0.460507467493456,1,0.412307816730253
42,1034.85576923077,-0.766657657603181,0.465304636367738,1,0.410144311376659
43,1060.09615384615,-0.172377849282263,0.867421543237216,1,0.325743228770109
44,1085.33653846154,-1.07581440546097,0.313381388459808,1,0.510909549093834
45,1110.57692307692,-1.43301569098201,0.18975153720932,1,0.702566751179366
46,1135.81730769231,-0.821153066696703,0.435344511586573,1,0.42446784764495
47,1161.05769230769,-0.332301232001885,0.749390876666464,1,0.352320105450088
48,1186.29807692308,-0.74422140628499,0.48097352488648,1,0.421880171719446
49,1211.53846153846,-0.919037437444858,0.388646797966751,1,0.471978721567015
50,1236.77884615385,-0.377598330053356,0.716917411458596,1,0.35709386573904
51,1262.01923076923,-0.484485589964443,0.642832675472952,1,0.371004517646744
52,1287.25961538462,-0.590074309747157,0.573687173061461,1,0.388608498348286
53,1312.5,-1.2991536986065,0.235042333348561,1,0.638586779470508
54,1337.74038461538,-1.50510947160768,0.176012481277063,1,0.772153120313183
55,1362.98076923077,-1.48504651237538,0.181111434470695,1,0.757509606849183
56,1388.22115384615,-1.94646872493806,0.0926481831781609,1,1.20786073356408
57,1413.46153846154,-1.19411162134679,0.271324484642036,1,0.583332486199556
