bin,x_axis,tValues,pValues,pValues_bonf,BFs
1,0,NaN,NaN,1,NaN
2,25.2403846153846,-2.09994858778555,0.0689430376801279,1,1.43701997443393
3,50.4807692307692,-3.98959898426091,0.0040075593032699,0.508960031515278,13.2324836762762
4,75.7211538461538,-4.12554408834151,0.00331875705284934,0.428119659817565,15.4155976500548
5,100.961538461538,-3.4910258254311,0.00818609249296098,1,7.45610428332738
6,126.201923076923,-5.32605615226192,0.000705871186411411,0.0917632542334834,54.8601356427966
7,151.442307692308,-3.96241636550173,0.00416291449154793,0.524527225935039,12.8319460194062
8,176.682692307692,-4.04035056752093,0.00373392636163872,0.477942574289756,14.011560094391
9,201.923076923077,-2.02609415456677,0.0773243188511586,1,1.32080562873975
10,227.163461538462,-1.42692602021419,0.191442614689803,1,0.698428541180946
11,252.403846153846,-1.77275609075868,0.114205278456756,1,0.996966184266293
12,277.644230769231,-1.84077516488852,0.102922959026606,1,1.07367817206169
13,302.884615384615,-1.13111095295256,0.290774343574659,1,0.534545716964767
14,328.125,-2.36457559002089,0.0456311469439761,1,1.95570883272183
15,353.365384615385,-1.72748574481069,0.122347988776757,1,0.949594900507147
16,378.605769230769,-1.73368886449934,0.121201016900613,1,0.955919256464052
17,403.846153846154,-1.51723127857229,0.167683738640896,1,0.763482573093375
18,429.086538461538,-1.53245423298195,0.163948833662594,1,0.775260132970174
19,454.326923076923,-1.85606975982658,0.100535549760469,1,1.09189175778035
20,479.567307692308,-1.80051093876536,0.109467488473612,1,1.02744131311652
21,504.807692307692,-1.90477961539854,0.0932785655412082,1,1.1523864566897
22,530.048076923077,-1.98545129960615,0.0823509172592392,1,1.26141054635643
23,555.288461538462,-1.57054690742994,0.154929164267811,1,0.805818595317361
24,580.528846153846,-1.35328251489671,0.212960614007296,1,0.651047183580114
25,605.769230769231,-2.24071990455125,0.0553632247009987,1,1.69131749784118
26,631.009615384615,-2.11383790810426,0.0674691583797169,1,1.46013195559314
27,656.25,-1.57698474219296,0.153449949176257,1,0.811140378136371
28,681.490384615385,-2.17983115579838,0.0608784782382727,1,1.57572073062325
29,706.730769230769,-2.10300141636892,0.0686164031606326,1,1.44206476410998
30,731.971153846154,-1.80485724401026,0.108742552222844,1,1.03231532815159
31,757.211538461538,-2.23715661375589,0.0556718877951062,1,1.6843043625047
32,782.451923076923,-1.46387766937164,0.181382166658567,1,0.724079765720305
33,807.692307692308,-1.73780591672446,0.120445313055388,1,0.960145576653365
34,832.932692307692,-1.86762135468761,0.098767393142858,1,1.10589180844314
35,858.173076923077,-1.72165929443676,0.123434524421843,1,0.943701777617281
36,883.413461538462,-1.70695101120694,0.126217473058417,1,0.92902638939889
37,908.653846153846,-1.5454405139508,0.160822022232706,1,0.785501344476824
38,933.894230769231,-2.03142737344488,0.0766872260413044,1,1.32883321062322
39,959.134615384615,-1.46453560526354,0.181207355531159,1,0.724548382257887
40,984.375,-1.25163793648297,0.246058832441754,1,0.593161350600897
41,1009.61538461538,-2.03269124058207,0.0765369968584669,1,1.33074368465491
42,1034.85576923077,-1.59260502250185,0.149914065642474,1,0.824246457595041
43,1060.09615384615,-1.49656247292951,0.17287682596456,1,0.747877012798125
44,1085.33653846154,-1.35438861284843,0.212622517927783,1,0.651723595982985
45,1110.57692307692,-1.59202465768861,0.150044102694563,1,0.823754556484133
46,1135.81730769231,-1.90945970760273,0.0926082785195818,1,1.158403894239
47,1161.05769230769,-1.39856080884634,0.204654224439256,1,0.698564438207356
48,1186.29807692308,-0.907269600998519,0.39442335636109,1,0.468150677299721
49,1211.53846153846,-0.803633386734517,0.448034134088067,1,0.437332666023169
50,1236.77884615385,-0.748922959677279,0.478308926528741,1,0.423047120113568
51,1262.01923076923,-0.981478358436511,0.359053936148413,1,0.49348084354415
52,1287.25961538462,-0.806339977839739,0.446571608257994,1,0.438073817050854
53,1312.5,-0.925623019678183,0.38544174290176,1,0.474151452356824
54,1337.74038461538,-1.94218560568644,0.093234447161216,1,1.20240129147258
55,1362.98076923077,-0.856204298159141,0.420225035766577,1,0.452329282898568
56,1388.22115384615,-1.27492259489467,0.24302030811179,1,0.62513328517076
57,1413.46153846154,-1.27719019551535,0.242263937012051,1,0.626373751802423
58,1438.70192307692,-0.86540697753122,0.415486957187721,1,0.455087350859433
59,1463.94230769231,-1.1952942924475,0.270890993426883,1,0.583911483458455
60,1489.18269230769,-0.951055725873229,0.373250265089802,1,0.482750555990432
61,1514.42307692308,-1.4817248396732,0.181968466869765,1,0.755121496633571
62,1539.66346153846,-1.51359035555091,0.173896689910904,1,0.778457609277683
63,1564.90384615385,-1.31641111416085,0.229499620916037,1,0.648438773633423
64,1590.14423076923,-1.65728849063181,0.141428595041954,1,0.896302354400663
65,1615.38461538462,-1.44723776086191,0.191085973477887,1,0.730923734525933
66,1640.625,-1.48677783650434,0.180666185718314,1,0.758758400517875
67,1665.86538461538,-1.71151819914851,0.130720716102489,1,0.946611613652117
68,1691.10576923077,-1.55826434675846,0.163130956420016,1,0.812820798321524
69,1716.34615384615,-1.55021832060397,0.165023526800688,1,0.806486249960495
70,1741.58653846154,-1.36594355350865,0.214219743112394,1,0.678007908641504
71,1766.82692307692,-1.27583248986764,0.242716563686025,1,0.62563057747154
72,1792.06730769231,-1.3963692206792,0.205284856001001,1,0.697155418437487
73,1817.30769230769,-1.02492320501089,0.339507455232734,1,0.509671986635189
74,1842.54807692308,-1.27321929863266,0.243589787754636,1,0.624204009394044
75,1867.78846153846,-1.61736431490388,0.149832857376046,1,0.86138553721977
76,1893.02884615385,-2.18601918903564,0.0650599928905692,1,1.56196236097124
77,1918.26923076923,-1.84214333460781,0.108004885704948,1,1.08258717882725
78,1943.50961538462,-1.96552348726572,0.0900835237382152,1,1.23249159712486
79,1968.75,-1.71991599134916,0.129132714562319,1,0.954710320590566
80,1993.99038461538,-1.45191355038756,0.189826117977398,1,0.734141476746901
81,2019.23076923077,-1.59197211651949,0.155418101009158,1,0.840073908353034
82,2044.47115384615,-1.76987131800997,0.120058935870471,1,1.00466490508539
83,2069.71153846154,-1.20781223870338,0.266338274606714,1,0.590098072571647
84,2094.95192307692,-1.3015589070727,0.234262930937047,1,0.639946253411207
85,2120.19230769231,-1.38046754783706,0.209912515161309,1,0.687052496135618
86,2145.43269230769,-1.07931679323744,0.316226066675543,1,0.531448641469423
87,2170.67307692308,-1.15440097835483,0.286219958040664,1,0.564432098961426
88,2195.91346153846,-0.92286408774264,0.386782038628572,1,0.473238544448184
89,2221.15384615385,-1.22396676674806,0.260558407849443,1,0.598240849197861
90,2246.39423076923,-0.349174367730959,0.737226342684027,1,0.354022356104547
91,2271.63461538462,-0.600002783084319,0.567411743409368,1,0.390472175024667
92,2296.875,-1.12048915424986,0.299470246044267,1,0.54910084432655
93,2322.11538461538,-0.589659725832715,0.573950092411005,1,0.388531477322681
94,2347.35576923077,-1.02747985500606,0.338383641242086,1,0.51065746384917
95,2372.59615384615,-0.576384367662102,0.585312406998667,1,0.404978867315239
96,2397.83653846154,-0.450721268451602,0.668020361915133,1,0.38437176334275
97,2423.07692307692,-0.371010430906094,0.723376910586896,1,0.37415159937801
98,2448.31730769231,-0.429469194099512,0.682575894627345,1,0.381436796817392
99,2473.55769230769,-0.0875796792117805,0.933610149207003,1,0.374414271380461
100,2498.79807692308,-0.654700651462771,0.541576691252871,1,0.443654072498243
101,2524.03846153846,-0.242944988915992,0.819997580225593,1,0.407337142487721
