bin,x_axis,tValues,pValues,pValues_bonf,BFs
1,0,0.706019472884596,0.608635152516502,1,0.640089816121234
2,25.2212389380531,0.0214885575363829,0.986322064432708,1,0.523324908263659
3,50.4424778761062,0.784580807289035,0.576477220982024,1,0.663038651724287
4,75.6637168141593,0.501614274020747,0.70401115267067,1,0.586674972961561
5,100.884955752212,0.0315949117196998,0.979892743325164,1,0.523472213736371
6,126.106194690265,0.0963774937993775,0.938833100392787,1,0.525741263219551
7,151.327433628319,-0.309544603375113,0.808893017212731,1,0.548642447627771
8,176.548672566372,-0.234286232619033,0.853491228275738,1,0.537983459545927
9,201.769911504425,-0.173158545425385,0.890846209154791,1,0.531346490319684
10,226.991150442478,0.0902782967512863,0.942682430275411,1,0.525430482731837
11,252.212389380531,0.229084930810001,0.856633787270531,1,0.537346292459686
12,277.433628318584,0.817304822503017,0.563785613525852,1,0.672883361804016
13,302.654867256637,-0.0224592036189028,0.985704430218566,1,0.5233366232295
14,327.87610619469,-0.216512749285156,0.864258899752675,1,0.535861082247319
15,353.097345132743,0.016651974419731,0.989400003514503,1,0.52327424364411
16,378.318584070796,0.449826429524995,0.730894726327125,1,0.575054006238658
17,403.53982300885,0.503809561214384,0.702895529100324,1,0.58718731190505
18,428.761061946903,0.471629503204164,0.719445025409563,1,0.579835335192711
19,453.982300884956,-1.10136212656854,0.469315542918064,1,0.762647016344384
20,479.203539823009,-0.362175032484753,0.77878753114012,1,0.557613509997322
21,504.424778761062,0.458911145100311,0.726100914408156,1,0.577026043751044
22,529.646017699115,0.253008480652761,0.842240423150257,1,0.540385671603237
23,554.867256637168,-7.43797041310624,0.0850803458844032,1,1.96917979914876
24,580.088495575221,0.123096947507368,0.92202631180874,1,0.527338061098773
25,605.309734513274,6.00505767925861,0.105049962612171,1,1.80449536334128
26,630.530973451327,-0.144344488096739,0.908737787317235,1,0.528878929094663
27,655.75221238938,-0.0292659383338208,0.98137404146682,1,0.523433299812524
28,680.973451327434,-0.185503646747637,0.883232027564132,1,0.53253496104577
29,706.194690265487,-2.7457411748857,0.222351593181497,1,1.23944985052254
30,731.41592920354,0.00891503863510329,0.994324660485001,1,0.523219907476922
31,756.637168141593,-0.588962121018815,0.661150291350391,1,0.608182568382042
32,781.858407079646,-0.690869325529969,0.615117719157436,1,0.635791891237785
33,807.079646017699,-0.831312222824835,0.558475983418226,1,0.677141613110082
34,832.300884955752,-0.888010207555325,0.537717739400435,1,0.694615604786421
35,857.522123893805,-2.05390484697929,0.288448970615128,1,1.058343720276
36,882.743362831858,-0.0786205011555823,0.950051379222013,1,0.52489237087479
37,907.964601769911,-24.2758167064775,0.0262096248355369,1,2.90230498863909
38,933.185840707965,-0.989326106140481,0.503415803295937,1,0.726588322185771
39,958.407079646018,-1.05722980441051,0.48229452499292,1,0.748383813866767
40,983.628318584071,-0.766402166463709,0.583704069820644,1,0.657637404981951
41,1008.84955752212,-0.964360200666333,0.511549059008752,1,0.718638043235631
42,1034.07079646018,-0.90677536058672,0.531100374771612,1,0.700473278080779
43,1059.29203539823,-1.36905122209229,0.401617999879347,1,0.849429559300438
44,1084.51327433628,-0.636614137839409,0.639095479323065,1,0.620792575747737
45,1109.73451327434,-0.659958368182472,0.628631671150634,1,0.627167795072239
46,1134.95575221239,-0.40594602192722,0.754505585141261,1,0.565952311364946
47,1160.17699115044,-0.181344540835339,0.88579361049536,1,0.532125845976473
48,1185.3982300885,-0.31819595067599,0.803879338794222,1,0.550034468759751
49,1210.61946902655,-0.240363632712261,0.849828538225448,1,0.538744658604763
50,1235.8407079646,0.00012244607921036,0.999922048405315,1,0.523198077739053
51,1261.06194690265,-0.171011289829193,0.892173877537799,1,0.531147759750507
52,1286.28318584071,0.141769563940479,0.910344159227657,1,0.528679513942542
