	device_time_stamp	system_time_stamp	UTC	left_gaze_point_on_display_area_x	left_gaze_point_on_display_area_y	left_gaze_point_in_user_coordinate_system_x	left_gaze_point_in_user_coordinate_system_y	left_gaze_point_in_user_coordinate_system_z	left_gaze_origin_in_trackbox_coordinate_system_x	left_gaze_origin_in_trackbox_coordinate_system_y	left_gaze_origin_in_trackbox_coordinate_system_z	left_gaze_origin_in_user_coordinate_system_x	left_gaze_origin_in_user_coordinate_system_y	left_gaze_origin_in_user_coordinate_system_z	left_pupil_diameter	left_pupil_validity	left_gaze_origin_validity	left_gaze_point_validity	right_gaze_point_on_display_area_x	right_gaze_point_on_display_area_y	right_gaze_point_in_user_coordinate_system_x	right_gaze_point_in_user_coordinate_system_y	right_gaze_point_in_user_coordinate_system_z	right_gaze_origin_in_trackbox_coordinate_system_x	right_gaze_origin_in_trackbox_coordinate_system_y	right_gaze_origin_in_trackbox_coordinate_system_z	right_gaze_origin_in_user_coordinate_system_x	right_gaze_origin_in_user_coordinate_system_y	right_gaze_origin_in_user_coordinate_system_z	right_pupil_diameter	right_pupil_validity	right_gaze_origin_validity	right_gaze_point_validity
17	5364069229	223523317777	1636633597.8029165	0.4643973708152771	0.29034367203712463	-13.636489868164062	209.21200561523438	72.31332397460938	0.5660607218742371	0.4800316095352173	0.5231219530105591	-30.37839698791504	9.182571411132812	656.9365844726562		0	1	1	0.647151529788971	0.2724669575691223	54.860321044921875	214.14938354492188	74.40911865234375	0.42679664492607117	0.4827057123184204	0.5096439719200134	33.45577621459961	7.9039225578308105	652.8931884765625		0	1	1
18	5364077565	223523326113	1636633597.8111506													0	0	0													0	0	0
19	5364085893	223523334441	1636633597.8194675	0.47275254130363464	0.3164123594760895	-10.50494384765625	202.01211547851562	69.25714111328125	0.5659411549568176	0.4799894690513611	0.5235996246337891	-30.330034255981445	9.203968048095703	657.0798950195312		0	1	1	0.6438339352607727	0.2793821096420288	53.61688232421875	212.23948669433594	73.59841918945312	0.42674678564071655	0.4827899634838104	0.5084405541419983	33.46004867553711	7.861073970794678	652.5321655273438		0	1	1
20	5364094226	223523342773	1636633597.8283675	0.46821311116218567	0.34080633521080017	-12.206329345703125	195.2747344970703	66.39729309082031	0.5660134553909302	0.4799184799194336	0.5239498019218445	-30.368125915527344	9.238085746765137	657.1849365234375		0	1	1	0.6401751637458801	0.27263468503952026	52.24555969238281	214.10305786132812	74.38945007324219	0.42677515745162964	0.4826448857784271	0.507929265499115	33.439239501953125	7.925475120544434	652.3787841796875		0	1	1
21	5364102552	223523351099	1636633597.8364353													0	0	0													0	0	0
22	5364110883	223523359430	1636633597.8447766	0.47241276502609253	0.33529484272003174	-10.632293701171875	196.79696655273438	67.04344177246094	0.5659643411636353	0.4799097180366516	0.5244093537330627	-30.351892471313477	9.24405574798584	657.3228149414062		0	1	1	0.6338692307472229	0.27859556674957275	49.882080078125	212.45672607421875	73.69062805175781	0.42673438787460327	0.4826624095439911	0.5070827007293701	33.444820404052734	7.914393901824951	652.1248168945312		0	1	1
23	5364119223	223523367770	1636633597.852568	0.4643517732620239	0.3356892764568329	-13.653579711914062	196.68801879882812	66.99720001220703	0.5660923719406128	0.47988879680633545	0.5246982574462891	-30.41482162475586	9.254911422729492	657.4094848632812		0	1	1	0.6245034337043762	0.2707579731941223	46.37174987792969	214.62139892578125	74.6094741821289	0.4268631637096405	0.48262038826942444	0.507001519203186	33.384796142578125	7.933272361755371	652.1004638671875		0	1	1
24	5364127569	223523376116	1636633597.8613381													0	0	0													0	0	0
25	5364135890	223523384436	1636633597.869951	0.47330206632614136	0.33656442165374756	-10.298980712890625	196.44631958007812	66.89459991455078	0.5660683512687683	0.47995439171791077	0.5250647068023682	-30.408843994140625	9.226265907287598	657.5194091796875		0	1	1	0.6601561307907104	0.29161328077316284	59.73448181152344	208.86135864257812	72.16448211669922	0.4268321096897125	0.48271456360816956	0.5068464875221252	33.39659118652344	7.88972806930542	652.053955078125		0	1	1
26	5364144222	223523392768	1636633597.8781347	0.4713838994503021	0.34832873940467834	-11.017913818359375	193.19712829589844	65.51539611816406	0.5662577152252197	0.4799809455871582	0.5253010988235474	-30.49931526184082	9.215034484863281	657.59033203125		0	1	1	0.6607899069786072	0.28798264265060425	59.97203063964844	209.86410522460938	72.59011840820312	0.42692628502845764	0.4826849102973938	0.5070906281471252	33.35734558105469	7.904148578643799	652.127197265625		0	1	1
27	5364152557	223523401103	1636633597.8864727													0	0	0													0	0	0
28	5364160888	223523409434	1636633597.8942282	0.47545114159584045	0.35215115547180176	-9.493499755859375	192.14141845703125	65.06727600097656	0.5662170052528381	0.48004695773124695	0.5255747437477112	-30.484373092651367	9.185791969299316	657.6724243164062		0	1	1	0.65694260597229	0.28275397419929504	58.53004455566406	211.30821228027344	73.20310974121094	0.4269661605358124	0.48275771737098694	0.5074456930160522	33.34459686279297	7.872200965881348	652.2337036132812		0	1	1
29	5364169220	223523417766	1636633597.9031088	0.47264134883880615	0.33966898918151855	-10.546615600585938	195.5888671875	66.53063201904297	0.5663458108901978	0.4800267815589905	0.525697648525238	-30.545379638671875	9.195598602294922	657.7092895507812		0	1	1	0.6491528749465942	0.2720739245414734	55.61042785644531	214.2579345703125	74.45519256591797	0.4271014928817749	0.4827094078063965	0.5080004930496216	33.291297912597656	7.896269798278809	652.400146484375		0	1	1
30	5364177561	223523426106	1636633597.911254													0	0	0													0	0	0
31	5364185876	223523434421	1636633597.9195821													0	0	0	0.6669275164604187	0.2996000051498413	62.27241516113281	206.655517578125	71.2281494140625	0.42721086740493774	0.48276829719543457	0.5088887810707092	33.25492858886719	7.872596740722656	652.6666259765625		0	1	1
32	5364194218	223523442763	1636633597.9279392	0.4788666069507599	0.3400176763534546	-8.213363647460938	195.4925537109375	66.48975372314453	0.5665804147720337	0.48006272315979004	0.525824785232544	-30.655155181884766	9.17957878112793	657.7474365234375		0	1	1	0.6652780771255493	0.30085182189941406	61.654205322265625	206.3097686767578	71.08139038085938	0.42724502086639404	0.4826684594154358	0.5096352100372314	33.250728607177734	7.920921802520752	652.8905639648438		0	1	1
33	5364202543	223523451088	1636633597.9369173													0	0	0													0	0	0
34	5364210871	223523459416	1636633597.9449224	0.46549975872039795	0.3327409625053406	-13.223297119140625	197.5023193359375	67.34284973144531	0.5665820240974426	0.4800775349140167	0.5257694721221924	-30.655132293701172	9.17253303527832	657.7308349609375		0	1	1	0.6586109399795532	0.3042363226413727	59.15533447265625	205.375	70.68461608886719	0.42723211646080017	0.48269668221473694	0.5107786059379578	33.27410125732422	7.912171840667725	653.2335815429688		0	1	1
