device_time_stamp,system_time_stamp,UTC,left_gaze_point_on_display_area_x,left_gaze_point_on_display_area_y,left_gaze_point_in_user_coordinate_system_x,left_gaze_point_in_user_coordinate_system_y,left_gaze_point_in_user_coordinate_system_z,left_gaze_origin_in_trackbox_coordinate_system_x,left_gaze_origin_in_trackbox_coordinate_system_y,left_gaze_origin_in_trackbox_coordinate_system_z,left_gaze_origin_in_user_coordinate_system_x,left_gaze_origin_in_user_coordinate_system_y,left_gaze_origin_in_user_coordinate_system_z,left_pupil_diameter,left_pupil_validity,left_gaze_origin_validity,left_gaze_point_validity,right_gaze_point_on_display_area_x,right_gaze_point_on_display_area_y,right_gaze_point_in_user_coordinate_system_x,right_gaze_point_in_user_coordinate_system_y,right_gaze_point_in_user_coordinate_system_z,right_gaze_origin_in_trackbox_coordinate_system_x,right_gaze_origin_in_trackbox_coordinate_system_y,right_gaze_origin_in_trackbox_coordinate_system_z,right_gaze_origin_in_user_coordinate_system_x,right_gaze_origin_in_user_coordinate_system_y,right_gaze_origin_in_user_coordinate_system_z,right_pupil_diameter,right_pupil_validity,right_gaze_origin_validity,right_gaze_point_validity
3735098627,4138973820848,"0        95143.438578
1        95151.442051
2        95160.409927
3        95168.427467
4        95176.432133
            ...      
4190    133049.267530
4191    133050.266504
4192    133050.266504
4193    133050.266504
4194    133056.267738
Name: UTC, Length: 4195, dtype: float64",0.4625135064125061,0.27817502617836,-14.342559814453125,212.5728759765625,73.73992919921875,0.5671982765197754,0.4957239031791687,0.5505011081695557,-31.287864685058594,1.9909663200378418,665.1503295898438,3.0808868408203125,1,1,1,0.6416139006614685,0.24794399738311768,52.78480529785156,220.92237854003906,77.28408813476562,0.4296296238899231,0.4946039021015167,0.5355916619300842,32.54449462890625,2.4955499172210693,660.677490234375,3.2038726806640625,1,1,1
3735106961,4138973829182,"0        95143.438578
1        95151.442051
2        95160.409927
3        95168.427467
4        95176.432133
            ...      
4190    133049.267530
4191    133050.266504
4192    133050.266504
4193    133050.266504
4194    133056.267738
Name: UTC, Length: 4195, dtype: float64",0.4733623266220093,0.29946815967559814,-10.276397705078125,206.69192504882812,71.24360656738281,0.5666980743408203,0.4953436553478241,0.5504662990570068,-31.054500579833984,2.1679890155792236,665.139892578125,,0,1,1,0.6479073166847229,0.27471670508384705,55.143585205078125,213.52801513671875,74.14537048339844,0.4291470944881439,0.4943625032901764,0.5353631377220154,32.76424789428711,2.6069247722625732,660.6089477539062,,0,1,1
3735115321,4138973837542,"0        95143.438578
1        95151.442051
2        95160.409927
3        95168.427467
4        95176.432133
            ...      
4190    133049.267530
4191    133050.266504
4192    133050.266504
4193    133050.266504
4194    133056.267738
Name: UTC, Length: 4195, dtype: float64",0.4693540930747986,0.3014428913593292,-11.7786865234375,206.14651489257812,71.01210021972656,0.5663436055183411,0.49495619535446167,0.5506891012191772,-30.892559051513672,2.348615884780884,665.2067260742188,,0,1,1,0.6532257795333862,0.2819341719150543,57.136962890625,211.53463745117188,73.29922485351562,0.42876923084259033,0.4940072298049927,0.5353363156318665,32.938568115234375,2.771181106567383,660.6008911132812,,0,1,1
3735123655,4138973845876,"0        95143.438578
1        95151.442051
2        95160.409927
3        95168.427467
4        95176.432133
            ...      
4190    133049.267530
4191    133050.266504
4192    133050.266504
4193    133050.266504
4194    133056.267738
Name: UTC, Length: 4195, dtype: float64",0.4713026285171509,0.30606234073638916,-11.048370361328125,204.87066650390625,70.47053527832031,0.5658896565437317,0.4945827126502991,0.5510526299476624,-30.686201095581055,2.5229403972625732,665.3157958984375,3.1385040283203125,1,1,1,0.6544827222824097,0.2869005501270294,57.60807800292969,210.1629638671875,72.71697998046875,0.42827704548835754,0.49372684955596924,0.5354130268096924,33.16733169555664,2.900939464569092,660.6239013671875,3.21282958984375,1,1,1
3735131996,4138973854217,"0        95143.438578
1        95151.442051
2        95160.409927
3        95168.427467
4        95176.432133
            ...      
4190    133049.267530
4191    133050.266504
4192    133050.266504
4193    133050.266504
4194    133056.267738
Name: UTC, Length: 4195, dtype: float64",0.46944665908813477,0.304337739944458,-11.743988037109375,205.34698486328125,70.67272186279297,0.565474271774292,0.4943687319755554,0.5510292649269104,-30.492420196533203,2.6225762367248535,665.3087768554688,,0,1,1,0.6523872017860413,0.2795869708061218,56.822662353515625,212.1829071044922,73.57440185546875,0.42781829833984375,0.49366727471351624,0.5352488160133362,33.37698745727539,2.928260564804077,660.5746459960938,,0,1,1
3735140331,4138973862552,"0        95143.438578
1        95151.442051
2        95160.409927
3        95168.427467
4        95176.432133
            ...      
4190    133049.267530
4191    133050.266504
4192    133050.266504
4193    133050.266504
4194    133056.267738
Name: UTC, Length: 4195, dtype: float64",0.46775022149086,0.30177390575408936,-12.37982177734375,206.0550994873047,70.97329711914062,0.5651431083679199,0.4944007098674774,0.5511503219604492,-30.339868545532227,2.607820987701416,665.3450927734375,,0,1,1,0.6517664194107056,0.27991655468940735,56.589996337890625,212.09188842773438,73.53575897216797,0.427478551864624,0.49376440048217773,0.5353246927261353,33.53524398803711,2.8834593296051025,660.597412109375,,0,1,1
3735148662,4138973870883,"0        95143.438578
1        95151.442051
2        95160.409927
3        95168.427467
4        95176.432133
            ...      
4190    133049.267530
4191    133050.266504
4192    133050.266504
4193    133050.266504
4194    133056.267738
Name: UTC, Length: 4195, dtype: float64",0.46971359848976135,0.2891124486923218,-11.643951416015625,209.55206298828125,72.45767211914062,0.5647373199462891,0.49462074041366577,0.5513885617256165,-30.154090881347656,2.505618095397949,665.4165649414062,3.161773681640625,1,1,1,0.6512994766235352,0.2730405628681183,56.41497802734375,213.990966796875,74.34187316894531,0.4270140528678894,0.4940069019794464,0.5354071259498596,33.75129699707031,2.7714223861694336,660.6221313476562,3.180572509765625,1,1,1
3735156955,4138973879176,"0        95143.438578
1        95151.442051
2        95160.409927
3        95168.427467
4        95176.432133
            ...      
4190    133049.267530
4191    133050.266504
4192    133050.266504
4193    133050.266504
4194    133056.267738
Name: UTC, Length: 4195, dtype: float64",0.462765634059906,0.2680239677429199,-14.248062133789062,215.37649536132812,74.92999267578125,0.5643141269683838,0.49491429328918457,0.5512788891792297,-29.955490112304688,2.3687658309936523,665.3836669921875,,0,1,1,0.6513663530349731,0.26939091086387634,56.44004821777344,214.99896240234375,74.76973724365234,0.4265698790550232,0.4945152699947357,0.5351662039756775,33.952980041503906,2.536052942276001,660.5498657226562,,0,1,1
3735165315,4138973887536,"0        95143.438578
1        95151.442051
2        95160.409927
3        95168.427467
4        95176.432133
            ...      
4190    133049.267530
4191    133050.266504
4192    133050.266504
4193    133050.266504
4194    133056.267738
Name: UTC, Length: 4195, dtype: float64",0.4712773859500885,0.25791850686073303,-11.057830810546875,218.16751098632812,76.11471557617188,0.5640682578086853,0.4953378736972809,0.5514910817146301,-29.843828201293945,2.171677350997925,665.4473266601562,,0,1,1,0.6422220468521118,0.26708412170410156,53.01274108886719,215.63607788085938,75.04017639160156,0.4263136386871338,0.49497678875923157,0.5350480079650879,34.06963348388672,2.3225340843200684,660.514404296875,,0,1,1
3735173650,4138973895871,"0        95143.438578
1        95151.442051
2        95160.409927
3        95168.427467
4        95176.432133
            ...      
4190    133049.267530
4191    133050.266504
4192    133050.266504
4193    133050.266504
4194    133056.267738
Name: UTC, Length: 4195, dtype: float64",0.4725759029388428,0.26482659578323364,-10.571151733398438,216.25958251953125,75.30484008789062,0.5637435913085938,0.49562737345695496,0.5517032742500305,-29.69545555114746,2.0370218753814697,665.510986328125,3.1365814208984375,1,1,1,0.6410802602767944,0.26488247513771057,52.58479309082031,216.244140625,75.29829406738281,0.42587170004844666,0.4954124987125397,0.5349521636962891,34.27247619628906,2.120980978012085,660.4856567382812,3.2091827392578125,1,1,1
