	device_time_stamp	system_time_stamp	UTC	left_gaze_point_on_display_area_x	left_gaze_point_on_display_area_y	left_gaze_point_in_user_coordinate_system_x	left_gaze_point_in_user_coordinate_system_y	left_gaze_point_in_user_coordinate_system_z	left_gaze_origin_in_trackbox_coordinate_system_x	left_gaze_origin_in_trackbox_coordinate_system_y	left_gaze_origin_in_trackbox_coordinate_system_z	left_gaze_origin_in_user_coordinate_system_x	left_gaze_origin_in_user_coordinate_system_y	left_gaze_origin_in_user_coordinate_system_z	left_pupil_diameter	left_pupil_validity	left_gaze_origin_validity	left_gaze_point_validity	right_gaze_point_on_display_area_x	right_gaze_point_on_display_area_y	right_gaze_point_in_user_coordinate_system_x	right_gaze_point_in_user_coordinate_system_y	right_gaze_point_in_user_coordinate_system_z	right_gaze_origin_in_trackbox_coordinate_system_x	right_gaze_origin_in_trackbox_coordinate_system_y	right_gaze_origin_in_trackbox_coordinate_system_z	right_gaze_origin_in_user_coordinate_system_x	right_gaze_origin_in_user_coordinate_system_y	right_gaze_origin_in_user_coordinate_system_z	right_pupil_diameter	right_pupil_validity	right_gaze_origin_validity	right_gaze_point_validity
0	4840384397	222999645266	1636633074.1308396	0.5562881231307983	0.8520181179046631	20.804443359375	54.08320617675781	6.464973449707031	0.496762216091156	0.48665985465049744	0.2936224341392517	1.3328660726547241	5.491610527038574	588.0867309570312		0	1	1	0.5732166171073914	0.8877579569816589	27.1492919921875	44.21221923828125	2.2749862670898438	0.34139692783355713	0.49898481369018555	0.24995015561580658	63.8360710144043	0.4086039960384369	574.9850463867188		0	1	1
1	4840392732	222999653606	1636633074.1391716	0.5583044290542603	0.8515429496765137	21.560165405273438	54.21443176269531	6.520683288574219	0.4968172609806061	0.48668599128723145	0.29403766989707947	1.3104840517044067	5.482010364532471	588.2113037109375	3.1113128662109375	1	1	1	0.5643671751022339	0.844285249710083	23.832504272460938	56.21893310546875	7.371543884277344	0.3412708044052124	0.4990575313568115	0.24939514696598053	63.86833953857422	0.379221647977829	574.8185424804688	3.119476318359375	1	1	1
2	4840401063	222999661943	1636633074.1485276	0.5571506023406982	0.8538104295730591	21.127700805664062	53.58818054199219	6.254852294921875	0.4968431890010834	0.4866814613342285	0.29414936900138855	1.2998874187469482	5.484195709228516	588.2448120117188		0	1	1	0.5835892558097839	0.9024468660354614	31.0369873046875	40.15528869628906	0.5529251098632812	0.3413608968257904	0.49905943870544434	0.24849730730056763	63.80217742919922	0.3782742917537689	574.5491943359375		0	1	1
3	4840409394	222999670280	1636633074.155428	0.5554987788200378	0.8546141386032104	20.508590698242188	53.3662109375	6.1606292724609375	0.4970260560512543	0.48674827814102173	0.29464924335479736	1.224902629852295	5.458073616027832	588.394775390625		0	1	1	0.5761200785636902	0.9002845287322998	28.237518310546875	40.75250244140625	0.806427001953125	0.3416910767555237	0.4989859163761139	0.2478802502155304	63.64887619018555	0.4077185392379761	574.3640747070312		0	1	1
4	4840417729	222999678622	1636633074.163475	0.5549743175506592	0.8480859994888306	20.312026977539062	55.16920471191406	6.92596435546875	0.49708685278892517	0.48677781224250793	0.2952372133731842	1.2002172470092773	5.447543621063232	588.5711669921875	3.064971923828125	1	1	1	0.5665374994277954	0.9112700819969177	24.64593505859375	37.71839904785156	-0.481475830078125	0.3415113687515259	0.4990691542625427	0.24694152176380157	63.689884185791016	0.3740689754486084	574.0824584960938	3.150238037109375	1	1	1
5	4840426049	222999686948	1636633074.1734288	0.5535479784011841	0.8446009755134583	19.777435302734375	56.131744384765625	7.33453369140625	0.4971027672290802	0.48678261041641235	0.29549723863601685	1.1938199996948242	5.446287631988525	588.649169921875		0	1	1	0.5664471983909607	0.8889915943145752	24.612091064453125	43.87150573730469	2.1303634643554688	0.34182223677635193	0.4990916848182678	0.24555887281894684	63.51902389526367	0.36474740505218506	573.6676635742188		0	1	1
6	4840434381	222999695284	1636633074.181556	0.5594358444213867	0.8382824063301086	21.984222412109375	57.876861572265625	8.075294494628906	0.49731025099754333	0.4868312478065491	0.29608213901519775	1.1086477041244507	5.427857875823975	588.8246459960938		0	1	1	0.5766890048980713	0.8816854953765869	28.450759887695312	45.889373779296875	2.9869003295898438	0.34201425313949585	0.49897247552871704	0.24440999329090118	63.403804779052734	0.41237008571624756	573.322998046875		0	1	1
7	4840442727	222999703632	1636633074.1906645	0.5624656081199646	0.836466372013092	23.119781494140625	58.37843322753906	8.288200378417969	0.4973308742046356	0.4868320822715759	0.29674071073532104	1.1005210876464844	5.429332256317139	589.022216796875	3.0578460693359375	1	1	1	0.5809382796287537	0.8878253102302551	30.04339599609375	44.19361877441406	2.26708984375	0.34185224771499634	0.4990292489528656	0.2432110607624054	63.42900466918945	0.3893470764160156	572.9633178710938	3.170684814453125	1	1	1
8	4840451048	222999711954	1636633074.2016675	0.5611393451690674	0.841934084892273	22.622695922851562	56.86830139160156	7.647186279296875	0.49740660190582275	0.48681578040122986	0.2970261573791504	1.069453477859497	5.436851501464844	589.1078491210938		0	1	1	0.5771969556808472	0.8881059288978577	28.641143798828125	44.11610412597656	2.23419189453125	0.3420921862125397	0.4990314841270447	0.2418682873249054	63.288238525390625	0.3881687521934509	572.5604858398438		0	1	1
9	4840459380	222999720287	1636633074.205602	0.5500519275665283	0.8437772989273071	18.46710205078125	56.35923767089844	7.431098937988281	0.4975365698337555	0.48681169748306274	0.2975374460220337	1.0161269903182983	5.4399495124816895	589.26123046875		0	1	1	0.5779346227645874	0.8846075534820557	28.917617797851562	45.08232116699219	2.6443252563476562	0.34234344959259033	0.4989039897918701	0.2410864233970642	63.16164779663086	0.4390963613986969	572.325927734375		0	1	1
