device_time_stamp,UTC,left_gaze_point_on_display_area_x,left_gaze_point_on_display_area_y,left_gaze_point_in_user_coordinate_system_x,left_gaze_point_in_user_coordinate_system_y,left_gaze_point_in_user_coordinate_system_z,left_gaze_origin_in_trackbox_coordinate_system_x,left_gaze_origin_in_trackbox_coordinate_system_y,left_gaze_origin_in_trackbox_coordinate_system_z,left_gaze_origin_in_user_coordinate_system_x,left_gaze_origin_in_user_coordinate_system_y,left_gaze_origin_in_user_coordinate_system_z,left_pupil_diameter,left_pupil_validity,left_gaze_origin_validity,left_gaze_point_validity,right_gaze_point_on_display_area_x,right_gaze_point_on_display_area_y,right_gaze_point_in_user_coordinate_system_x,right_gaze_point_in_user_coordinate_system_y,right_gaze_point_in_user_coordinate_system_z,right_gaze_origin_in_trackbox_coordinate_system_x,right_gaze_origin_in_trackbox_coordinate_system_y,right_gaze_origin_in_trackbox_coordinate_system_z,right_gaze_origin_in_user_coordinate_system_x,right_gaze_origin_in_user_coordinate_system_y,right_gaze_origin_in_user_coordinate_system_z,right_pupil_diameter,right_pupil_validity,right_gaze_origin_validity,right_gaze_point_validity
5182012981,"0       11019.144773
1       11027.145386
2       11036.145687
3       11044.148922
4       11052.145243
            ...     
3856    45022.481680
3857    45024.481773
3858    45033.482313
3859    45041.482449
3860    45049.481869
Name: UTC, Length: 3861, dtype: float64",0.4301975965499878,0.3756842613220215,-26.454666137695312,185.64181518554688,62.308353424072266,0.5648067593574524,0.5329303741455078,0.659346342086792,-31.65568733215332,-16.085275650024414,697.8038940429688,,0,1,1,0.6112732887268066,0.3516339659690857,41.413055419921875,192.2842559814453,65.12791442871094,0.4335022568702698,0.5386433005332947,0.6468403935432434,32.30702590942383,-18.774335861206055,694.0521240234375,,0,1,1
5182021299,"0       11019.144773
1       11027.145386
2       11036.145687
3       11044.148922
4       11052.145243
            ...     
3856    45022.481680
3857    45024.481773
3858    45033.482313
3859    45041.482449
3860    45049.481869
Name: UTC, Length: 3861, dtype: float64",0.4323352575302124,0.38705918192863464,-25.653457641601562,182.5001678466797,60.97480773925781,0.5644410848617554,0.5325496196746826,0.6599597334861755,-31.48537826538086,-15.903470039367676,697.9879150390625,2.952301025390625,1,1,1,0.6135129332542419,0.36914363503456116,42.252471923828125,187.44825744628906,63.07514953613281,0.43307358026504517,0.5383439660072327,0.6478739380836487,32.52981948852539,-18.637224197387695,694.3621826171875,3.199951171875,1,1,1
5182029617,"0       11019.144773
1       11027.145386
2       11036.145687
3       11044.148922
4       11052.145243
            ...     
3856    45022.481680
3857    45024.481773
3858    45033.482313
3859    45041.482449
3860    45049.481869
Name: UTC, Length: 3861, dtype: float64",0.4310901165008545,0.3932870328426361,-26.120147705078125,180.78009033203125,60.24467849731445,0.5640714764595032,0.5321520566940308,0.659691572189331,-31.301172256469727,-15.707423210144043,697.907470703125,,0,1,1,0.6288293600082397,0.3355213403701782,47.99311828613281,196.73440551757812,67.01689147949219,0.4328123927116394,0.5380351543426514,0.6476190090179443,32.65317153930664,-18.48509407043457,694.2857055664062,,0,1,1
5182037977,"0       11019.144773
1       11027.145386
2       11036.145687
3       11044.148922
4       11052.145243
            ...     
3856    45022.481680
3857    45024.481773
3858    45033.482313
3859    45041.482449
3860    45049.481869
Name: UTC, Length: 3861, dtype: float64",0.4234045743942261,0.39474377036094666,-29.000701904296875,180.3777618408203,60.07389831542969,0.5638758540153503,0.531757652759552,0.6594083905220032,-31.201807022094727,-15.512856483459473,697.822509765625,,0,1,1,0.6347380876541138,0.3548716604709625,50.207733154296875,191.39004516601562,64.74833679199219,0.4325718879699707,0.53774094581604,0.6469826102256775,32.761043548583984,-18.337047576904297,694.0947875976562,,0,1,1
5182046309,"0       11019.144773
1       11027.145386
2       11036.145687
3       11044.148922
4       11052.145243
            ...     
3856    45022.481680
3857    45024.481773
3858    45033.482313
3859    45041.482449
3860    45049.481869
Name: UTC, Length: 3861, dtype: float64",0.426211416721344,0.4136298596858978,-27.948684692382812,175.16162109375,57.859771728515625,0.5636037588119507,0.5314218997955322,0.6596580147743225,-31.072219848632812,-15.350479125976562,697.8973999023438,3.0730743408203125,1,1,1,0.6402144432067871,0.34360647201538086,52.260284423828125,194.50137329101562,66.06901550292969,0.43233954906463623,0.5374897122383118,0.6465311646461487,32.86752700805664,-18.211441040039062,693.9593505859375,3.1600494384765625,1,1,1
5182054628,"0       11019.144773
1       11027.145386
2       11036.145687
3       11044.148922
4       11052.145243
            ...     
3856    45022.481680
3857    45024.481773
3858    45033.482313
3859    45041.482449
3860    45049.481869
Name: UTC, Length: 3861, dtype: float64",0.4322587847709656,0.4105038344860077,-25.682113647460938,176.02499389648438,58.226253509521484,0.5633262991905212,0.5312069654464722,0.6596350073814392,-30.936365127563477,-15.24533462524414,697.8905029296875,,0,1,1,0.6388053894042969,0.33121389150619507,51.73216247558594,197.924072265625,67.5218734741211,0.43209823966026306,0.5373234152793884,0.6472575068473816,32.99510192871094,-18.136348724365234,694.17724609375,,0,1,1
5182062997,"0       11019.144773
1       11027.145386
2       11036.145687
3       11044.148922
4       11052.145243
            ...     
3856    45022.481680
3857    45024.481773
3858    45033.482313
3859    45041.482449
3860    45049.481869
Name: UTC, Length: 3861, dtype: float64",0.44102340936660767,0.39629220962524414,-22.397109985351562,179.95010375976562,59.892364501953125,0.5632009506225586,0.531076192855835,0.659917414188385,-30.878887176513672,-15.183294296264648,697.9752197265625,,0,1,1,0.6143611669540405,0.36226344108581543,42.57038879394531,189.3485107421875,63.88175582885742,0.4318996071815491,0.5372971296310425,0.6488574147224426,33.114498138427734,-18.136096954345703,694.6572265625,,0,1,1
5182071279,"0       11019.144773
1       11027.145386
2       11036.145687
3       11044.148922
4       11052.145243
            ...     
3856    45022.481680
3857    45024.481773
3858    45033.482313
3859    45041.482449
3860    45049.481869
Name: UTC, Length: 3861, dtype: float64",0.44138669967651367,0.39475905895233154,-22.260955810546875,180.37353515625,60.072105407714844,0.5629807710647583,0.5310273766517639,0.6601065993309021,-30.77381706237793,-15.160679817199707,698.031982421875,3.024078369140625,1,1,1,0.612616240978241,0.3588023781776428,41.91639709472656,190.30441284179688,64.28752136230469,0.43167412281036377,0.5373409390449524,0.6491444706916809,33.2282600402832,-18.159645080566406,694.7433471679688,3.157623291015625,1,1,1
5182079640,"0       11019.144773
1       11027.145386
2       11036.145687
3       11044.148922
4       11052.145243
            ...     
3856    45022.481680
3857    45024.481773
3858    45033.482313
3859    45041.482449
3860    45049.481869
Name: UTC, Length: 3861, dtype: float64",0.44698816537857056,0.4070054292678833,-20.1614990234375,176.9912109375,58.63639450073242,0.5627416372299194,0.5310680866241455,0.6600298881530762,-30.655969619750977,-15.180049896240234,698.0089721679688,,0,1,1,0.613471508026123,0.3620688319206238,42.23695373535156,189.40225219726562,63.904571533203125,0.431512713432312,0.5374558568000793,0.6492332220077515,33.30802917480469,-18.21623420715332,694.7699584960938,,0,1,1
5182087962,"0       11019.144773
1       11027.145386
2       11036.145687
3       11044.148922
4       11052.145243
            ...     
3856    45022.481680
3857    45024.481773
3858    45033.482313
3859    45041.482449
3860    45049.481869
Name: UTC, Length: 3861, dtype: float64",0.44411522150039673,0.43074294924736023,-21.238296508789062,170.43515014648438,55.8535041809082,0.5626140236854553,0.5310746431350708,0.6601231098175049,-30.59483528137207,-15.18388843536377,698.0369262695312,,0,1,1,0.6191381216049194,0.3671897053718567,44.360809326171875,187.9879150390625,63.304222106933594,0.4313780665397644,0.5376531481742859,0.6495394110679626,33.377925872802734,-18.314624786376953,694.86181640625,,0,1,1
5182096307,"0       11019.144773
1       11027.145386
2       11036.145687
3       11044.148922
4       11052.145243
            ...     
3856    45022.481680
3857    45024.481773
3858    45033.482313
3859    45041.482449
3860    45049.481869
Name: UTC, Length: 3861, dtype: float64",0.448617160320282,0.4304291605949402,-19.550949096679688,170.52182006835938,55.89029312133789,0.5624232888221741,0.5312218070030212,0.6600278615951538,-30.500375747680664,-15.255160331726074,698.0083618164062,3.1373748779296875,1,1,1,0.6199778318405151,0.37569868564605713,44.675537109375,185.6378173828125,62.306663513183594,0.4312433898448944,0.5378671288490295,0.6521020531654358,33.48044204711914,-18.439075469970703,695.630615234375,3.1895294189453125,1,1,1
5182104610,"0       11019.144773
1       11027.145386
2       11036.145687
3       11044.148922
4       11052.145243
            ...     
3856    45022.481680
3857    45024.481773
3858    45033.482313
3859    45041.482449
3860    45049.481869
Name: UTC, Length: 3861, dtype: float64",0.4498874247074127,0.422821044921875,-19.074859619140625,172.62310791015625,56.7822380065918,0.5621936321258545,0.531348466873169,0.6600573658943176,-30.388545989990234,-15.317242622375488,698.0172119140625,,0,1,1,0.6158698797225952,0.3604925274848938,43.1358642578125,189.83761596679688,64.08937072753906,0.43099185824394226,0.5380993485450745,0.6541290283203125,33.632301330566406,-18.568359375,696.2387084960938,,0,1,1
5182112960,"0       11019.144773
1       11027.145386
2       11036.145687
3       11044.148922
4       11052.145243
            ...     
3856    45022.481680
3857    45024.481773
3858    45033.482313
3859    45041.482449
3860    45049.481869
Name: UTC, Length: 3861, dtype: float64",0.4463009834289551,0.4108169972896576,-20.4190673828125,175.93850708007812,58.18954086303711,0.5621111989021301,0.5314733982086182,0.6607393622398376,-30.357181549072266,-15.382802963256836,698.2218017578125,,0,1,1,0.6324255466461182,0.34500402212142944,49.340972900390625,194.11538696289062,65.90518188476562,0.43090885877609253,0.5383845567703247,0.6563084125518799,33.704376220703125,-18.724939346313477,696.8925170898438,,0,1,1
5182121276,"0       11019.144773
1       11027.145386
2       11036.145687
3       11044.148922
4       11052.145243
            ...     
3856    45022.481680
3857    45024.481773
3858    45033.482313
3859    45041.482449
3860    45049.481869
Name: UTC, Length: 3861, dtype: float64",0.4423328638076782,0.39834511280059814,-21.906326293945312,179.38311767578125,59.65169143676758,0.5619313716888428,0.5316795110702515,0.6609405279159546,-30.27190399169922,-15.484856605529785,698.2821655273438,3.0030975341796875,1,1,1,0.6345403790473938,0.34207063913345337,50.13362121582031,194.92555236816406,66.24906921386719,0.4307578206062317,0.5386840105056763,0.6568257808685303,33.78556442260742,-18.875219345092773,697.0477294921875,3.1743316650390625,1,1,1
5182129637,"0       11019.144773
1       11027.145386
2       11036.145687
3       11044.148922
4       11052.145243
            ...     
3856    45022.481680
3857    45024.481773
3858    45033.482313
3859    45041.482449
3860    45049.481869
Name: UTC, Length: 3861, dtype: float64",0.44060832262039185,0.3887180984020233,-22.552688598632812,182.0419921875,60.78032302856445,0.561689555644989,0.5319168567657471,0.6616831421852112,-30.163320541381836,-15.605847358703613,698.5049438476562,,0,1,1,0.6361384987831116,0.35960233211517334,50.73260498046875,190.08346557617188,64.19373321533203,0.43056759238243103,0.5390195846557617,0.6593611836433411,33.91535568237305,-19.059720993041992,697.808349609375,,0,1,1
5182137969,"0       11019.144773
1       11027.145386
2       11036.145687
3       11044.148922
4       11052.145243
            ...     
3856    45022.481680
3857    45024.481773
3858    45033.482313
3859    45041.482449
3860    45049.481869
Name: UTC, Length: 3861, dtype: float64",0.4366706609725952,0.4032479524612427,-24.028533935546875,178.02899169921875,59.076904296875,0.5615863800048828,0.5322057604789734,0.6621191501617432,-30.118520736694336,-15.75007438659668,698.6357421875,,0,1,1,0.6262605786323547,0.3669411242008209,47.03033447265625,188.05657958984375,63.3333625793457,0.4305271506309509,0.5394522547721863,0.6596990823745728,33.940040588378906,-19.273874282836914,697.9097290039062,,0,1,1
5182146303,"0       11019.144773
1       11027.145386
2       11036.145687
3       11044.148922
4       11052.145243
            ...     
3856    45022.481680
3857    45024.481773
3858    45033.482313
3859    45041.482449
3860    45049.481869
Name: UTC, Length: 3861, dtype: float64",0.4364025592803955,0.4142652750015259,-24.1290283203125,174.98611450195312,57.7852783203125,0.5613714456558228,0.5325179696083069,0.6622570753097534,-30.01517677307129,-15.903684616088867,698.6771240234375,3.0020294189453125,1,1,1,0.6252861022949219,0.38469040393829346,46.66510009765625,183.15438842773438,61.25251388549805,0.43033987283706665,0.5398250818252563,0.6591436862945557,34.02341079711914,-19.451374053955078,697.7431030273438,3.275726318359375,1,1,1
5182154631,"0       11019.144773
1       11027.145386
2       11036.145687
3       11044.148922
4       11052.145243
            ...     
3856    45022.481680
3857    45024.481773
3858    45033.482313
3859    45041.482449
3860    45049.481869
Name: UTC, Length: 3861, dtype: float64",0.435829222202301,0.43083328008651733,-24.343902587890625,170.4102020263672,55.84291458129883,0.5611899495124817,0.5328459739685059,0.6621207594871521,-29.92465591430664,-16.06317901611328,698.63623046875,,0,1,1,0.6273179650306702,0.4042850732803345,47.4266357421875,177.7425537109375,58.95531463623047,0.43014946579933167,0.540213406085968,0.6588268876075745,34.11176300048828,-19.63835334777832,697.6480712890625,,0,1,1
5182162968,"0       11019.144773
1       11027.145386
2       11036.145687
3       11044.148922
4       11052.145243
            ...     
3856    45022.481680
3857    45024.481773
3858    45033.482313
3859    45041.482449
3860    45049.481869
Name: UTC, Length: 3861, dtype: float64",0.4320070743560791,0.4517488479614258,-25.776458740234375,164.633544921875,53.39086151123047,0.5610857009887695,0.5331391096115112,0.6621510982513428,-29.87406349182129,-16.206724166870117,698.6453247070312,,0,1,1,0.6239621043205261,0.4042048752307892,46.168853759765625,177.76470947265625,58.964717864990234,0.4301798641681671,0.5405545830726624,0.6588663458824158,34.097496032714844,-19.80532455444336,697.659912109375,,0,1,1
5182171297,"0       11019.144773
1       11027.145386
2       11036.145687
3       11044.148922
4       11052.145243
            ...     
3856    45022.481680
3857    45024.481773
3858    45033.482313
3859    45041.482449
3860    45049.481869
Name: UTC, Length: 3861, dtype: float64",0.4288015365600586,0.4316863715648651,-26.9779052734375,170.17459106445312,55.74290466308594,0.5609433054924011,0.5333359241485596,0.6623767018318176,-29.807313919067383,-16.304584503173828,698.7130126953125,2.93426513671875,1,1,1,0.6224573850631714,0.3875560462474823,45.604888916015625,182.36294555664062,60.91655731201172,0.42999809980392456,0.5408376455307007,0.6589208841323853,34.18706512451172,-19.94400405883789,697.67626953125,3.1507110595703125,1,1,1
5182179616,"0       11019.144773
1       11027.145386
2       11036.145687
3       11044.148922
4       11052.145243
            ...     
3856    45022.481680
3857    45024.481773
3858    45033.482313
3859    45041.482449
3860    45049.481869
Name: UTC, Length: 3861, dtype: float64",0.4215596616268158,0.4222875237464905,-29.692184448242188,172.77044677734375,56.844783782958984,0.5607635974884033,0.5335511565208435,0.6631622314453125,-29.72943878173828,-16.415367126464844,698.9486694335938,,0,1,1,0.619189977645874,0.36486679315567017,44.3802490234375,188.62948608398438,63.5765495300293,0.42993536591529846,0.5409684181213379,0.658428966999054,34.21046829223633,-20.003639221191406,697.5286865234375,,0,1,1
